onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	onset_ttl1	onset_ttl2	onset_ttl3	onset_ttl4	stimulus_delivery_success
9.78	1.0	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h006.png	n/a	n/a	n/a	n/a	n/a
34.79	1.0	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h005.png	n/a	n/a	n/a	n/a	n/a
60.68	1.0	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l010.png	n/a	n/a	n/a	n/a	n/a
90.08	1.0	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h015.png	n/a	n/a	n/a	n/a	n/a
118.59	1.0	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h007.png	n/a	n/a	n/a	n/a	n/a
157.59	1.0	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l039.png	n/a	n/a	n/a	n/a	n/a
184.88	1.0	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l003.png	n/a	n/a	n/a	n/a	n/a
225.08	1.0	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l036.png	n/a	n/a	n/a	n/a	n/a
255.99	1.0	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h053.png	n/a	n/a	n/a	n/a	n/a
291.59	1.0	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l037.png	n/a	n/a	n/a	n/a	n/a
336.59	1.0	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h031.png	n/a	n/a	n/a	n/a	n/a
367.98	1.0	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l019.png	n/a	n/a	n/a	n/a	n/a
12.5	2.22	expectrating	1	high_cue	n/a	40.13	Strong	40.13	Strong	0.75	1.47	h006.png	n/a	n/a	n/a	n/a	n/a
36.29	1.74	expectrating	2	high_cue	n/a	61.28	Strong	61.28	Strong	0.57	1.17	h005.png	n/a	n/a	n/a	n/a	n/a
62.79	1.88	expectrating	3	low_cue	n/a	42.35	Strong	42.35	Strong	0.38	1.49	l010.png	n/a	n/a	n/a	n/a	n/a
94.0	2.13	expectrating	4	high_cue	n/a	42.72	Strong	42.72	Strong	0.45	1.68	h015.png	n/a	n/a	n/a	n/a	n/a
122.49	1.84	expectrating	5	high_cue	n/a	37.65	Strong	37.65	Strong	0.42	1.42	h007.png	n/a	n/a	n/a	n/a	n/a
161.49	2.01	expectrating	6	low_cue	n/a	44.35	Strong	44.35	Strong	0.37	1.64	l039.png	n/a	n/a	n/a	n/a	n/a
186.38	1.85	expectrating	7	low_cue	n/a	30.69	Strong	30.69	Strong	0.4	1.45	l003.png	n/a	n/a	n/a	n/a	n/a
227.2	2.18	expectrating	8	low_cue	n/a	23.38	Moderate	23.38	Moderate	0.63	1.55	l036.png	n/a	n/a	n/a	n/a	n/a
258.69	1.99	expectrating	9	high_cue	n/a	42.57	Strong	42.57	Strong	0.82	1.17	h053.png	n/a	n/a	n/a	n/a	n/a
293.79	2.74	expectrating	10	low_cue	n/a	24.61	Moderate	24.61	Moderate	0.5	2.24	l037.png	n/a	n/a	n/a	n/a	n/a
338.29	3.22	expectrating	11	high_cue	n/a	26.36	Moderate	26.36	Moderate	0.87	2.36	h031.png	n/a	n/a	n/a	n/a	n/a
369.78	2.23	expectrating	12	low_cue	n/a	16.32	Moderate	16.32	Moderate	0.85	1.38	l019.png	n/a	n/a	n/a	n/a	n/a
18.66	11.88	stimulus	1	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	18.67	22.31	27.31	30.55	success
42.41	12.27	stimulus	2	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	42.45	46.25	51.25	54.72	success
69.04	12.3	stimulus	3	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	69.07	72.89	77.89	81.37	success
102.23	11.5	stimulus	4	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	102.26	105.64	110.64	113.76	success
131.62	11.84	stimulus	5	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	131.65	135.22	140.22	143.5	success
166.41	11.47	stimulus	6	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	166.45	169.79	174.79	177.91	success
198.32	11.9	stimulus	7	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	198.35	201.97	206.97	210.26	success
238.11	11.84	stimulus	8	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	238.15	241.72	246.72	249.99	success
269.63	12.28	stimulus	9	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	269.67	273.46	278.46	281.94	success
302.93	11.49	stimulus	10	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	302.97	306.32	311.32	314.46	success
348.42	11.52	stimulus	11	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	348.45	351.87	356.87	359.97	success
378.34	12.32	stimulus	12	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	378.38	382.22	387.23	390.69	success
29.39	2.55	outcomerating	1	high_cue	med_stim	47.93	Strong	47.93	Strong	0.68	1.87	task-pain_scale.png	n/a	n/a	n/a	n/a	success
52.8	1.93	outcomerating	2	high_cue	high_stim	77.14	Very Strong	77.14	Very Strong	0.68	1.25	task-pain_scale.png	n/a	n/a	n/a	n/a	success
80.79	2.5	outcomerating	3	low_cue	high_stim	28.21	Moderate	28.21	Moderate	0.78	1.72	task-pain_scale.png	n/a	n/a	n/a	n/a	success
112.59	2.22	outcomerating	4	high_cue	low_stim	18.21	Moderate	18.21	Moderate	0.82	1.41	task-pain_scale.png	n/a	n/a	n/a	n/a	success
143.4	2.07	outcomerating	5	high_cue	med_stim	31.64	Strong	31.64	Strong	0.42	1.65	task-pain_scale.png	n/a	n/a	n/a	n/a	success
178.29	2.38	outcomerating	6	low_cue	low_stim	25.53	Moderate	25.53	Moderate	0.72	1.67	task-pain_scale.png	n/a	n/a	n/a	n/a	success
219.09	3.58	outcomerating	7	low_cue	med_stim	35.22	Strong	35.22	Strong	0.53	3.05	task-pain_scale.png	n/a	n/a	n/a	n/a	success
249.99	2.96	outcomerating	8	low_cue	med_stim	48.92	Strong	48.92	Strong	0.65	2.31	task-pain_scale.png	n/a	n/a	n/a	n/a	success
283.18	2.24	outcomerating	9	high_cue	high_stim	53.64	Strong	53.64	Strong	0.4	1.84	task-pain_scale.png	n/a	n/a	n/a	n/a	success
319.88	2.12	outcomerating	10	low_cue	low_stim	15.09	Moderate	15.09	Moderate	0.52	1.6	task-pain_scale.png	n/a	n/a	n/a	n/a	success
363.48	2.48	outcomerating	11	high_cue	low_stim	33.24	Strong	33.24	Strong	0.48	2.0	task-pain_scale.png	n/a	n/a	n/a	n/a	success
