,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,34,3,vicarious,6,high_cue,high_stim,6,0,high_stim,-1.2984070948861495
1,34,3,vicarious,6,low_cue,high_stim,3,1,high_stim,1.0706529584697349
2,34,3,vicarious,6,low_cue,high_stim,3,2,high_stim,1.2350194524316076
3,34,3,vicarious,6,high_cue,high_stim,6,3,high_stim,-1.6639425826043046
4,34,3,vicarious,6,low_cue,low_stim,1,4,low_stim,0.8301749059744671
5,34,3,vicarious,6,high_cue,low_stim,4,5,low_stim,0.49581623752669707
6,34,3,vicarious,6,low_cue,med_stim,2,6,med_stim,0.20461463169495328
7,34,3,vicarious,6,high_cue,med_stim,5,7,med_stim,0.05979334786706964
8,34,3,vicarious,6,high_cue,med_stim,5,8,med_stim,-1.1055399741254084
9,34,3,vicarious,6,low_cue,med_stim,2,9,med_stim,0.20768028059178192
10,34,3,vicarious,6,high_cue,low_stim,4,10,low_stim,0.0706581005098037
11,34,3,vicarious,6,low_cue,low_stim,1,11,low_stim,-0.28372984110361277
