onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	onset_ttl1	onset_ttl2	onset_ttl3	onset_ttl4	stimulus_delivery_success
5.4	1.0	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h006.png	n/a	n/a	n/a	n/a	n/a
35.09	1.0	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h004.png	n/a	n/a	n/a	n/a	n/a
68.69	1.0	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h012.png	n/a	n/a	n/a	n/a	n/a
96.6	1.0	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l013.png	n/a	n/a	n/a	n/a	n/a
123.99	1.0	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h024.png	n/a	n/a	n/a	n/a	n/a
167.29	1.0	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h020.png	n/a	n/a	n/a	n/a	n/a
203.29	1.0	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l036.png	n/a	n/a	n/a	n/a	n/a
238.7	0.98	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l016.png	n/a	n/a	n/a	n/a	n/a
276.9	1.0	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l002.png	n/a	n/a	n/a	n/a	n/a
312.3	1.0	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l028.png	n/a	n/a	n/a	n/a	n/a
347.39	1.0	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h041.png	n/a	n/a	n/a	n/a	n/a
373.2	0.98	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l038.png	n/a	n/a	n/a	n/a	n/a
8.22	1.4	expectrating	1	high_cue	n/a	75.04	Very Strong	75.04	Very Strong	0.33	1.07	h006.png	n/a	n/a	n/a	n/a	n/a
37.49	1.57	expectrating	2	high_cue	n/a	54.06	Strong	54.06	Strong	0.05	1.52	h004.png	n/a	n/a	n/a	n/a	n/a
71.11	2.18	expectrating	3	high_cue	n/a	84.47	Very Strong	84.47	Very Strong	0.07	2.12	h012.png	n/a	n/a	n/a	n/a	n/a
98.1	2.55	expectrating	4	low_cue	n/a	33.5	Strong	33.5	Strong	0.4	2.15	l013.png	n/a	n/a	n/a	n/a	n/a
126.79	2.03	expectrating	5	high_cue	n/a	134.19	Strongest sensation of any kind	134.19	Strongest sensation of any kind	0.37	1.67	h024.png	n/a	n/a	n/a	n/a	n/a
170.09	1.9	expectrating	6	high_cue	n/a	125.54	Strongest sensation of any kind	125.54	Strongest sensation of any kind	0.48	1.42	h020.png	n/a	n/a	n/a	n/a	n/a
