,src_subject_id,session_id,param_task_name,param_run_num,param_counterbalance_ver,param_counterbalance_block_num,param_cue_type,param_stimulus_type,param_cond_type,param_trigger_onset,param_start_biopac,ITI_onset,ITI_biopac,ITI_duration,event01_cue_onset,event01_cue_biopac,event01_cue_type,event01_cue_filename,ISI01_onset,ISI01_biopac,ISI01_duration,event02_expect_displayonset,event02_expect_biopac,event02_expect_responseonset,event02_expect_RT,event02_expect_angle,event02_expect_angle_label,ISI02_onset,ISI02_biopac,ISI02_duration,event03_stimulus_type,event03_stimulus_displayonset,event03_stimulus_biopac,event03_stimulus_C_stim_match,event03_stimulusC_response,event03_stimulusC_responsekeyname,event03_stimulusC_reseponseonset,event03_stimulusC_RT,ISI03_onset,ISI03_biopac,ISI03_duration,event04_actual_displayonset,event04_actual_biopac,event04_actual_responseonset,event04_actual_RT,event04_actual_angle,event04_actual_angle_label,param_end_instruct_onset,param_end_biopac,param_experiment_duration,event03_stimulus_P_trigger,event03_stimulus_P_delay_between_medoc,event03_stimulus_V_patientid,event03_stimulus_V_filename,event03_stimulus_C_stim_num,event03_stimulus_C_stim_filename,delay_between_medoc
0,21,4,pain,3,1,2,high_cue,low_stim,4,1621891951.97135,1621891951.97336,1621891954.76199,1621891954.76416,5.28345108032227,1621891960.06397,1621891960.06891,high_cue,h044.png,1621891961.06434,1621891961.06638,0.879991292953491,1621891961.96468,1621891961.96835,1621891964.584,2.61931920051575,90.2301022950972,FIX,1621891965.98284,1621891965.98607,7.26149106025696,low_stim,1621891973.35452,1621891973.3558,,0,,0,0,1621891982.25558,1621891982.25773,9.28875350952148,1621891991.55905,1621891991.56808,1621891994.95068,3.39163398742676,77.0235781199879,FIX,1621892351.00976,1621892351.0188,399.038414001465,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.101453065872192
1,21,4,pain,3,1,2,low_cue,med_stim,2,1621891951.97135,1621891951.97336,1621891995.57721,1621891995.5851,8.7681713104248,1621892004.36382,1621892004.36564,low_cue,l015.png,1621892005.3642,1621892005.3694,1.5801374912262,1621892006.96479,1621892006.96814,1621892009.15072,2.18592262268066,5.04916646758286,FIX,1621892010.98296,1621892010.98578,7.96137452125549,med_stim,1621892018.99177,1621892018.99262,,0,,0,0,1621892027.95595,1621892027.95766,7.88837790489197,1621892035.8589,1621892035.86813,1621892039.75071,3.89181327819824,65.8037474122088,FIX,1621892351.00976,1621892351.0188,399.038414001465,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.0469322204589844
2,21,4,pain,3,1,2,high_cue,high_stim,6,1621891951.97135,1621891951.97336,1621892040.32723,1621892040.32894,4.8181631565094,1621892045.16237,1621892045.164,high_cue,h032.png,1621892046.16274,1621892046.16446,1.88158845901489,1621892048.06345,1621892048.06811,1621892049.76736,1.70391035079956,53.6351001540544,FIX,1621892052.08162,1621892052.08534,3.46271514892578,high_stim,1621892055.58071,1621892055.58172,,0,,0,0,1621892064.55294,1621892064.55485,3.79139637947083,1621892068.35435,1621892068.36954,1621892071.08884,2.73449015617371,113.962488974578,FIX,1621892351.00976,1621892351.0188,399.038414001465,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.0356230735778809
3,21,4,pain,3,1,2,low_cue,high_stim,3,1621891951.97135,1621891951.97336,1621892072.38919,1621892072.39144,2.95613527297974,1621892075.35697,1621892075.3586,low_cue,l021.png,1621892076.35734,1621892076.35967,2.28699541091919,1621892078.6582,1621892078.6682,1621892080.21739,1.55919289588928,1.15036306132966,FIX,1621892082.67636,1621892082.67812,1.96797132492065,high_stim,1621892084.68764,1621892084.68856,,0,,0,0,1621892093.66379,1621892093.6735,1.28054046630859,1621892094.96428,1621892094.96839,,,,FIX,1621892351.00976,1621892351.0188,399.038414001465,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.042464017868042
4,21,4,pain,3,1,2,high_cue,low_stim,4,1621891951.97135,1621891951.97336,1621892098.99911,1621892099.00353,4.24694609642029,1621892103.26737,1621892103.27049,high_cue,h010.png,1621892104.26775,1621892104.27038,0.776586294174194,1621892105.06804,1621892105.06894,1621892106.78555,1.71750640869141,48.5763343749974,FIX,1621892109.08621,1621892109.08789,7.95812296867371,low_stim,1621892117.07191,1621892117.07363,,0,,0,0,1621892126.05921,1621892126.06983,3.58512663841248,1621892129.66055,1621892129.66831,1621892131.78414,2.12359094619751,48.2519456003639,FIX,1621892351.00976,1621892351.0188,399.038414001465,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.0261800289154053
5,21,4,pain,3,1,2,high_cue,med_stim,5,1621891951.97135,1621891951.97336,1621892133.69538,1621892133.7024,6.6498761177063,1621892140.36454,1621892140.36603,high_cue,h004.png,1621892141.34824,1621892141.35247,1.09609293937683,1621892142.46532,1621892142.46807,1621892144.56742,2.1020975112915,42.3974377975002,FIX,1621892146.48349,1621892146.48537,1.96084356307983,med_stim,1621892148.4903,1621892148.49121,,0,,0,0,1621892157.45425,1621892157.45636,1.99008655548096,1621892159.45499,1621892159.46824,1621892162.57304,3.11805057525635,48.749064522348,FIX,1621892351.00976,1621892351.0188,399.038414001465,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.045241117477417
6,21,4,pain,3,1,2,low_cue,high_stim,3,1621891951.97135,1621891951.97336,1621892163.48983,1621892163.49132,6.65542316436768,1621892170.15898,1621892170.16083,low_cue,l044.png,1621892171.15936,1621892171.16093,1.08497357368469,1621892172.25977,1621892172.26812,1621892173.72732,1.46755146980286,0.0,FIX,1621892176.27793,1621892176.27965,3.86639881134033,high_stim,1621892180.19566,1621892180.19699,,0,,0,0,1621892189.1494,1621892189.15234,1.99493336677551,1621892191.16682,1621892191.16869,1621892193.73474,2.56792283058167,97.9327583141721,FIX,1621892351.00976,1621892351.0188,399.038414001465,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.0506620407104492
7,21,4,pain,3,1,2,high_cue,med_stim,5,1621891951.97135,1621891951.97336,1621892195.18498,1621892195.1859,2.96020150184631,1621892198.15276,1621892198.15431,high_cue,h049.png,1621892199.15313,1621892199.15508,1.49120140075684,1621892200.65369,1621892200.66809,1621892203.14804,2.49435043334961,84.7014349301001,FIX,1621892204.67185,1621892204.67361,2.97247695922852,med_stim,1621892207.72302,1621892207.72418,,0,,0,0,1621892216.65966,1621892216.66115,3.58467221260071,1621892220.261,1621892220.26808,1621892222.68407,2.42306900024414,62.3056084068584,FIX,1621892351.00976,1621892351.0188,399.038414001465,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.078132152557373
8,21,4,pain,3,1,2,low_cue,low_stim,1,1621891951.97135,1621891951.97336,1621892224.27917,1621892224.28489,5.2660698890686,1621892229.56447,1621892229.56626,low_cue,l056.png,1621892230.54817,1621892230.55221,2.09615993499756,1621892232.66563,1621892232.66809,1621892234.05071,1.38507890701294,24.9196643698324,FIX,1621892236.68379,1621892236.686,5.7605402469635,low_stim,1621892242.50298,1621892242.50406,,0,,0,0,1621892251.45597,1621892251.46833,5.68836379051208,1621892257.1581,1621892257.16826,1621892261.12648,3.96838045120239,35.5376777919744,FIX,1621892351.00976,1621892351.0188,399.038414001465,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.0579519271850586
9,21,4,pain,3,1,2,low_cue,low_stim,1,1621891951.97135,1621891951.97336,1621892261.69312,1621892261.69483,0.0028097629547119,1621892261.70979,1621892261.71151,low_cue,l001.png,1621892262.66015,1621892262.66151,1.28418445587158,1621892263.96063,1621892263.96832,1621892266.38412,2.42349338531494,4.15128526642169,FIX,1621892267.9788,1621892267.9804,1.96553444862366,low_stim,1621892269.99899,1621892270.00019,,0,,0,0,1621892278.94956,1621892278.95224,3.79477691650391,1621892282.76765,1621892282.76848,1621892285.96907,3.20142769813538,1.15500036804478,FIX,1621892351.00976,1621892351.0188,399.038414001465,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.0538971424102783
10,21,4,pain,3,1,2,high_cue,high_stim,6,1621891951.97135,1621891951.97336,1621892286.78581,1621892286.80231,4.35925817489624,1621892291.15411,1621892291.15574,high_cue,h022.png,1621892292.15448,1621892292.15656,2.08985352516174,1621892294.25526,1621892294.26811,1621892296.23416,1.97889733314514,65.3851269278949,FIX,1621892298.27343,1621892298.27473,6.2709047794342,high_stim,1621892304.58936,1621892304.59018,,0,,0,0,1621892313.56246,1621892313.56922,5.28186869621277,1621892318.86444,1621892318.86807,1621892320.78406,1.91962218284607,72.4397279481993,FIX,1621892351.00976,1621892351.0188,399.038414001465,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.0442330837249756
11,21,4,pain,3,1,2,low_cue,med_stim,2,1621891951.97135,1621891951.97336,1621892322.88261,1621892322.88534,0.762461423873901,1621892323.64956,1621892323.65244,low_cue,l033.png,1621892324.64993,1621892324.65215,1.2944016456604,1621892325.96709,1621892325.97269,1621892328.735,2.76790761947632,0.693060302711245,FIX,1621892329.98525,1621892329.98722,1.95907950401306,med_stim,1621892332.02729,1621892332.02867,,0,,0,0,1621892340.95601,1621892340.95759,5.78832077980042,1621892346.75818,1621892346.76815,1621892350.4508,3.69262456893921,12.4790718019276,FIX,1621892351.00976,1621892351.0188,399.038414001465,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.082089900970459
