onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	onset_ttl1	onset_ttl2	onset_ttl3	onset_ttl4	stimulus_delivery_success
3.39	1.02	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l027.png	n/a	n/a	n/a	n/a	n/a
41.6	0.98	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h036.png	n/a	n/a	n/a	n/a	n/a
78.4	1.0	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l032.png	n/a	n/a	n/a	n/a	n/a
105.89	1.0	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l023.png	n/a	n/a	n/a	n/a	n/a
137.09	1.0	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h027.png	n/a	n/a	n/a	n/a	n/a
169.0	1.0	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h042.png	n/a	n/a	n/a	n/a	n/a
194.39	1.0	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h011.png	n/a	n/a	n/a	n/a	n/a
234.79	1.0	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l039.png	n/a	n/a	n/a	n/a	n/a
271.79	1.0	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l053.png	n/a	n/a	n/a	n/a	n/a
299.9	1.0	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l004.png	n/a	n/a	n/a	n/a	n/a
337.9	1.0	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h026.png	n/a	n/a	n/a	n/a	n/a
362.59	1.0	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h028.png	n/a	n/a	n/a	n/a	n/a
6.11	2.02	expectrating	1	low_cue	n/a	9.01	Weak	9.01	Weak	0.4	1.62	l027.png	n/a	n/a	n/a	n/a	n/a
44.71	2.67	expectrating	2	high_cue	n/a	28.0	Moderate	28.0	Moderate	0.67	2.0	h036.png	n/a	n/a	n/a	n/a	n/a
81.5	3.38	expectrating	3	low_cue	n/a	5.76	Weak	5.76	Weak	1.92	1.47	l032.png	n/a	n/a	n/a	n/a	n/a
107.4	1.95	expectrating	4	low_cue	n/a	7.36	Weak	7.36	Weak	0.38	1.57	l023.png	n/a	n/a	n/a	n/a	n/a
140.19	2.79	expectrating	5	high_cue	n/a	10.22	Moderate	10.22	Moderate	0.63	2.16	h027.png	n/a	n/a	n/a	n/a	n/a
171.0	1.75	expectrating	6	high_cue	n/a	11.13	Moderate	11.13	Moderate	0.28	1.47	h042.png	n/a	n/a	n/a	n/a	n/a
196.4	2.47	expectrating	7	high_cue	n/a	8.1	Weak	8.1	Weak	0.87	1.6	h011.png	n/a	n/a	n/a	n/a	n/a
237.29	2.34	expectrating	8	low_cue	n/a	9.95	Weak	9.95	Weak	0.28	2.06	l039.png	n/a	n/a	n/a	n/a	n/a
274.89	3.11	expectrating	9	low_cue	n/a	17.33	Moderate	17.33	Moderate	0.8	2.31	l053.png	n/a	n/a	n/a	n/a	n/a
301.8	1.6	expectrating	10	low_cue	n/a	10.3	Moderate	10.3	Moderate	0.48	1.12	l004.png	n/a	n/a	n/a	n/a	n/a
340.6	2.15	expectrating	11	high_cue	n/a	13.25	Moderate	13.25	Moderate	0.65	1.5	h026.png	n/a	n/a	n/a	n/a	n/a
364.79	2.82	expectrating	12	high_cue	n/a	4.4	Weak	4.4	Weak	0.48	2.33	h028.png	n/a	n/a	n/a	n/a	n/a
16.53	29.35	stimulus	1	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	16.53	20.54	25.54	29.35	success
53.24	65.61	stimulus	2	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	53.24	57.0	62.0	65.61	success
86.03	97.93	stimulus	3	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	86.03	89.53	94.53	97.93	success
112.22	124.12	stimulus	4	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	112.22	115.72	120.72	124.12	success
147.93	159.83	stimulus	5	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	147.93	151.43	156.43	159.83	success
175.52	187.88	stimulus	6	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	175.52	179.28	184.28	187.89	success
207.43	219.33	stimulus	7	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	207.43	210.93	215.93	219.33	success
249.32	262.14	stimulus	8	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	249.32	253.33	258.33	262.14	success
