onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	onset_ttl1	onset_ttl2	onset_ttl3	onset_ttl4	stimulus_delivery_success
9.08	1.0	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h002.png	n/a	n/a	n/a	n/a	n/a
45.48	1.0	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l040.png	n/a	n/a	n/a	n/a	n/a
87.19	0.98	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h033.png	n/a	n/a	n/a	n/a	n/a
129.09	0.98	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h020.png	n/a	n/a	n/a	n/a	n/a
155.39	1.0	cue	5	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l032.png	n/a	n/a	n/a	n/a	n/a
189.58	1.0	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l031.png	n/a	n/a	n/a	n/a	n/a
214.09	1.0	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l038.png	n/a	n/a	n/a	n/a	n/a
238.98	1.0	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l044.png	n/a	n/a	n/a	n/a	n/a
267.98	1.0	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l005.png	n/a	n/a	n/a	n/a	n/a
304.99	0.98	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h001.png	n/a	n/a	n/a	n/a	n/a
339.19	1.0	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h035.png	n/a	n/a	n/a	n/a	n/a
370.08	1.0	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h056.png	n/a	n/a	n/a	n/a	n/a
10.7	2.22	expectrating	1	high_cue	n/a	12.26	Moderate	12.26	Moderate	0.63	1.59	h002.png	n/a	n/a	n/a	n/a	n/a
47.4	2.02	expectrating	2	low_cue	n/a	2.77	Barely detectable	2.77	Barely detectable	0.52	1.5	l040.png	n/a	n/a	n/a	n/a	n/a
89.5	2.23	expectrating	3	high_cue	n/a	36.4	Strong	36.4	Strong	0.65	1.58	h033.png	n/a	n/a	n/a	n/a	n/a
130.99	1.72	expectrating	4	high_cue	n/a	16.61	Moderate	16.61	Moderate	0.48	1.23	h020.png	n/a	n/a	n/a	n/a	n/a
158.6	1.54	expectrating	5	low_cue	n/a	9.46	Weak	9.46	Weak	0.4	1.14	l032.png	n/a	n/a	n/a	n/a	n/a
192.28	1.17	expectrating	6	low_cue	n/a	3.69	Weak	3.69	Weak	0.42	0.76	l031.png	n/a	n/a	n/a	n/a	n/a
216.39	1.7	expectrating	7	low_cue	n/a	13.2	Moderate	13.2	Moderate	0.53	1.17	l038.png	n/a	n/a	n/a	n/a	n/a
241.39	1.42	expectrating	8	low_cue	n/a	20.42	Moderate	20.42	Moderate	0.4	1.02	l044.png	n/a	n/a	n/a	n/a	n/a
271.2	2.47	expectrating	9	low_cue	n/a	9.35	Weak	9.35	Weak	0.62	1.85	l005.png	n/a	n/a	n/a	n/a	n/a
308.09	1.18	expectrating	10	high_cue	n/a	30.88	Strong	30.88	Strong	0.5	0.68	h001.png	n/a	n/a	n/a	n/a	n/a
341.89	2.0	expectrating	11	high_cue	n/a	40.22	Strong	40.22	Strong	0.38	1.62	h035.png	n/a	n/a	n/a	n/a	n/a
372.78	2.52	expectrating	12	high_cue	n/a	28.22	Moderate	28.22	Moderate	1.12	1.41	h056.png	n/a	n/a	n/a	n/a	n/a
20.64	33.47	stimulus	1	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	20.64	24.65	29.65	33.46	success
58.71	70.62	stimulus	2	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	58.71	62.21	67.21	70.61	success
102.54	114.44	stimulus	3	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	102.54	106.04	111.04	114.44	success
136.14	148.51	stimulus	4	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	136.14	139.9	144.9	148.51	success
168.53	180.43	stimulus	5	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	168.53	172.03	177.03	180.43	success
197.71	210.53	stimulus	6	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	197.71	201.72	206.72	210.53	success
222.12	234.49	stimulus	7	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	222.12	225.88	230.88	234.49	success
246.52	258.88	stimulus	8	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	246.52	250.28	255.28	258.89	success
279.71	292.53	stimulus	9	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	279.71	283.72	288.72	292.53	success
315.11	327.02	stimulus	10	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	315.11	318.61	323.61	327.01	success
350.41	362.78	stimulus	11	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	350.41	354.17	359.17	362.78	success
385.54	398.36	stimulus	12	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	385.54	389.55	394.55	398.36	success
32.59	1.75	outcomerating	1	high_cue	high_stim	37.19	Strong	37.19	Strong	0.68	1.07	task-pain_scale.png	n/a	n/a	n/a	n/a	success
75.49	2.82	outcomerating	2	low_cue	low_stim	6.48	Weak	6.48	Weak	0.42	2.4	task-pain_scale.png	n/a	n/a	n/a	n/a	success
118.39		outcomerating	3	high_cue	low_stim			15.32	Moderate	0.83	3.12	task-pain_scale.png	n/a	n/a	n/a	n/a	success
148.58	2.37	outcomerating	4	high_cue	med_stim	22.66	Moderate	22.66	Moderate	0.65	1.72	task-pain_scale.png	n/a	n/a	n/a	n/a	success
184.3	1.78	outcomerating	5	low_cue	low_stim	4.61	Weak	4.61	Weak	0.55	1.23	task-pain_scale.png	n/a	n/a	n/a	n/a	success
208.19	2.2	outcomerating	6	low_cue	high_stim	38.3	Strong	38.3	Strong	1.08	1.12	task-pain_scale.png	n/a	n/a	n/a	n/a	success
232.68	3.77	outcomerating	7	low_cue	med_stim	12.48	Moderate	12.48	Moderate	1.12	2.66	task-pain_scale.png	n/a	n/a	n/a	n/a	success
261.69	2.1	outcomerating	8	low_cue	med_stim	11.63	Moderate	11.63	Moderate	0.68	1.42	task-pain_scale.png	n/a	n/a	n/a	n/a	success
294.89	2.7	outcomerating	9	low_cue	high_stim	15.32	Moderate	15.32	Moderate	1.02	1.68	task-pain_scale.png	n/a	n/a	n/a	n/a	success
