,index,nifti_name,sub,ses,run,task,ev,num,onset,dur,mod,regressor,cue_type,stim_type,expect_rating,actual_rating,cue_con,stim_lin,stim_quad
0,0,sub-0078_ses-01_run-01-pain_ev-cue-0000,78,1,1,pain,cue,0,5.509819984436035,1,1,True,low_cue,med_stim,20.39487608204838,16.984732531988588,-1,0,-2
1,1,sub-0078_ses-01_run-01-pain_ev-cue-0001,78,1,1,pain,cue,1,33.80369997024536,1,1,True,low_cue,low_stim,20.39487608204838,16.984732531988588,-1,0,-2
2,2,sub-0078_ses-01_run-01-pain_ev-cue-0002,78,1,1,pain,cue,2,74.20209980010986,1,1,True,low_cue,high_stim,11.309932474020211,27.18668081225205,-1,-1,1
3,3,sub-0078_ses-01_run-01-pain_ev-cue-0003,78,1,1,pain,cue,3,103.7964699268341,1,1,True,high_cue,low_stim,11.309932474020211,27.18668081225205,-1,-1,1
4,4,sub-0078_ses-01_run-01-pain_ev-cue-0004,78,1,1,pain,cue,4,138.3093400001526,1,1,True,high_cue,med_stim,68.07041224982464,80.95533346558936,-1,1,1
5,5,sub-0078_ses-01_run-01-pain_ev-cue-0005,78,1,1,pain,cue,5,178.107519865036,1,1,True,high_cue,high_stim,68.07041224982464,80.95533346558936,-1,1,1
6,6,sub-0078_ses-01_run-01-pain_ev-cue-0006,78,1,1,pain,cue,6,206.70150995254517,1,1,True,high_cue,low_stim,4.592212010919773,7.640406761026755,1,-1,1
7,7,sub-0078_ses-01_run-01-pain_ev-cue-0007,78,1,1,pain,cue,7,241.99800992012024,1,1,True,low_cue,high_stim,4.592212010919773,7.640406761026755,1,-1,1
8,8,sub-0078_ses-01_run-01-pain_ev-cue-0008,78,1,1,pain,cue,8,270.80875992774963,1,1,True,high_cue,high_stim,31.683916950892737,17.85031830221683,1,0,-2
9,9,sub-0078_ses-01_run-01-pain_ev-cue-0009,78,1,1,pain,cue,9,306.50539994239807,1,1,True,low_cue,med_stim,31.683916950892737,17.85031830221683,1,0,-2
10,10,sub-0078_ses-01_run-01-pain_ev-cue-0010,78,1,1,pain,cue,10,333.4987998008728,1,1,True,high_cue,med_stim,9.00850374202516,9.688786560366804,1,1,1
11,11,sub-0078_ses-01_run-01-pain_ev-cue-0011,78,1,1,pain,cue,11,372.09652972221375,1,1,True,low_cue,low_stim,9.00850374202516,9.688786560366804,1,1,1
