,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,59,3,vicarious,1,low_cue,high_stim,3,0,high_stim,0.45303932614863335
1,59,3,vicarious,1,high_cue,med_stim,5,1,med_stim,-0.35870098458788413
2,59,3,vicarious,1,low_cue,low_stim,1,2,low_stim,-0.23607568983046154
3,59,3,vicarious,1,low_cue,low_stim,1,3,low_stim,0.001915135635380892
4,59,3,vicarious,1,high_cue,low_stim,4,4,low_stim,0.17068118066152044
5,59,3,vicarious,1,high_cue,med_stim,5,5,med_stim,0.45822737971203614
6,59,3,vicarious,1,high_cue,low_stim,4,6,low_stim,-0.10642318391610334
7,59,3,vicarious,1,low_cue,high_stim,3,7,high_stim,-0.6313785853112129
8,59,3,vicarious,1,low_cue,med_stim,2,8,med_stim,-0.15677122293000278
9,59,3,vicarious,1,low_cue,med_stim,2,9,med_stim,-0.3234777688423101
10,59,3,vicarious,1,high_cue,high_stim,6,10,high_stim,0.24125414514145269
11,59,3,vicarious,1,high_cue,high_stim,6,11,high_stim,0.6361278462221123
