,index,nifti_name,sub,ses,run,task,ev,num,onset,dur,mod,regressor,cue_type,stim_type,expect_rating,actual_rating,cue_con,stim_lin,stim_quad
0,0,sub-0002_ses-01_run-01-pain_ev-cue-0000,2,1,1,pain,cue,0,5.4946699142456055,1,1,True,low_cue,med_stim,16.6108589905459,7.411492859178873,-1,0,-2
1,1,sub-0002_ses-01_run-01-pain_ev-cue-0001,2,1,1,pain,cue,1,33.78866958618164,1,1,True,low_cue,low_stim,13.979345989595696,6.546290783294036,-1,-1,1
2,2,sub-0002_ses-01_run-01-pain_ev-cue-0002,2,1,1,pain,cue,2,74.18722987174988,1,1,True,low_cue,high_stim,29.89890183861456,8.553542702571807,-1,1,1
3,3,sub-0002_ses-01_run-01-pain_ev-cue-0003,2,1,1,pain,cue,3,103.78172993659973,1,1,True,high_cue,low_stim,12.97739533781742,11.035354163034905,1,-1,1
4,4,sub-0002_ses-01_run-01-pain_ev-cue-0004,2,1,1,pain,cue,4,138.29473996162415,1,1,True,high_cue,med_stim,17.051964854001522,9.22988624372772,1,0,-2
5,5,sub-0002_ses-01_run-01-pain_ev-cue-0005,2,1,1,pain,cue,5,178.07641005516052,1,1,True,high_cue,high_stim,27.490755209742343,9.2726017772003,1,1,1
6,6,sub-0002_ses-01_run-01-pain_ev-cue-0006,2,1,1,pain,cue,6,206.6872100830078,1,1,True,high_cue,low_stim,9.80609275989709,10.181320006514436,1,-1,1
7,7,sub-0002_ses-01_run-01-pain_ev-cue-0007,2,1,1,pain,cue,7,241.98386001586914,1,1,True,low_cue,high_stim,15.561510325328486,6.669619842312335,-1,1,1
8,8,sub-0002_ses-01_run-01-pain_ev-cue-0008,2,1,1,pain,cue,8,270.7780499458313,1,1,True,high_cue,high_stim,13.029194807943744,14.20393795351403,1,1,1
9,9,sub-0002_ses-01_run-01-pain_ev-cue-0009,2,1,1,pain,cue,9,306.49152994155884,1,1,True,low_cue,med_stim,12.402883121765234,8.292412910092668,-1,0,-2
10,10,sub-0002_ses-01_run-01-pain_ev-cue-0010,2,1,1,pain,cue,10,333.48504996299744,1,1,True,high_cue,med_stim,38.078882361565,8.58793559647603,1,0,-2
11,11,sub-0002_ses-01_run-01-pain_ev-cue-0011,2,1,1,pain,cue,11,372.0829498767853,1,1,True,low_cue,low_stim,10.263342832770611,4.899092453787765,-1,-1,1
12,12,sub-0002_ses-01_run-01-pain_ev-stim-0000,2,1,1,pain,stim,0,18.255630016326904,5,1,True,low_cue,med_stim,16.6108589905459,7.411492859178873,-1,0,-2
13,13,sub-0002_ses-01_run-01-pain_ev-stim-0001,2,1,1,pain,stim,1,49.61076998710632,5,1,True,low_cue,low_stim,13.979345989595696,6.546290783294036,-1,-1,1
14,14,sub-0002_ses-01_run-01-pain_ev-stim-0002,2,1,1,pain,stim,2,87.33012986183167,5,1,True,low_cue,high_stim,29.89890183861456,8.553542702571807,-1,1,1
15,15,sub-0002_ses-01_run-01-pain_ev-stim-0003,2,1,1,pain,stim,3,115.22110986709595,5,1,True,high_cue,low_stim,12.97739533781742,11.035354163034905,1,-1,1
16,16,sub-0002_ses-01_run-01-pain_ev-stim-0004,2,1,1,pain,stim,4,155.02579998970032,5,1,True,high_cue,med_stim,17.051964854001522,9.22988624372772,1,0,-2
17,17,sub-0002_ses-01_run-01-pain_ev-stim-0005,2,1,1,pain,stim,5,188.53044986724854,5,1,True,high_cue,high_stim,27.490755209742343,9.2726017772003,1,1,1
18,18,sub-0002_ses-01_run-01-pain_ev-stim-0006,2,1,1,pain,stim,6,219.33399987220764,5,1,True,high_cue,low_stim,9.80609275989709,10.181320006514436,1,-1,1
19,19,sub-0002_ses-01_run-01-pain_ev-stim-0007,2,1,1,pain,stim,7,253.63122987747192,5,1,True,low_cue,high_stim,15.561510325328486,6.669619842312335,-1,1,1
20,20,sub-0002_ses-01_run-01-pain_ev-stim-0008,2,1,1,pain,stim,8,281.72623014450073,5,1,True,high_cue,high_stim,13.029194807943744,14.20393795351403,1,1,1
21,21,sub-0002_ses-01_run-01-pain_ev-stim-0009,2,1,1,pain,stim,9,318.43444991111755,5,1,True,low_cue,med_stim,12.402883121765234,8.292412910092668,-1,0,-2
22,22,sub-0002_ses-01_run-01-pain_ev-stim-0010,2,1,1,pain,stim,10,348.8053798675537,5,1,True,high_cue,med_stim,38.078882361565,8.58793559647603,1,0,-2
23,23,sub-0002_ses-01_run-01-pain_ev-stim-0011,2,1,1,pain,stim,11,385.706680059433,5,1,True,low_cue,low_stim,10.263342832770611,4.899092453787765,-1,-1,1
24,24,sub-0002_ses-01_run-01-pain_ev-rating-0nan,2,1,1,pain,rating,,"[-1614868718.53726, -1614868697.96283, -1614868689.95982, -1614868667.5680401, -1614868649.5445802, -1614868629.65374, -1614868619.4498901, -1614868598.65872, -1614868586.0539699, -1614868558.86038, -1614868546.15558, -1614868525.3644102, -1614868516.36101, -1614868490.2678301, -1614868481.36447, -1614868464.4581, -1614868452.25349, -1614868425.56009, -1614868417.2569501, -1614868398.76664, -1614868389.56317, -1614868364.85384, -1614868350.96527, -1614868331.3578699]","[4.0, 2.55270791053772, 2.03759026527405, 2.1016628742218, 3.2846953868866, 2.43437433242798, 2.7711992263793905, 2.10826301574707, 2.0175940990448, 4.0, 1.59066104888916, 1.9096040725708, 3.97235774993896, 3.75158095359802, 2.05130314826965, 3.05189299583435, 2.6537425518035898, 3.70793390274048, 1.93424201011658, 2.1518030166626, 3.72070217132568, 2.47744917869568, 3.06810021400452, 2.1690497398376496]",1,False,,,,,,,
25,25,csf,2,1,1,pain,,,,,,False,,,,,,,
26,26,white_matter,2,1,1,pain,,,,,,False,,,,,,,
27,27,trans_x,2,1,1,pain,,,,,,False,,,,,,,
28,28,trans_y,2,1,1,pain,,,,,,False,,,,,,,
29,29,trans_z,2,1,1,pain,,,,,,False,,,,,,,
30,30,rot_x,2,1,1,pain,,,,,,False,,,,,,,
31,31,rot_y,2,1,1,pain,,,,,,False,,,,,,,
32,32,rot_z,2,1,1,pain,,,,,,False,,,,,,,
33,33,dummy,2,1,1,pain,,,,,,False,,,,,,,
34,0,sub-0002_ses-01_run-02-cognitive_ev-cue-0000,2,1,2,cognitive,cue,0,14.188110113143921,1,1,True,low_cue,low_stim,45.16231055593669,6.033253006200706,-1,-1,1
35,1,sub-0002_ses-01_run-02-cognitive_ev-cue-0001,2,1,2,cognitive,cue,1,43.78261995315552,1,1,True,low_cue,med_stim,11.129189289611183,3.9372251648240906,-1,0,-2
36,2,sub-0002_ses-01_run-02-cognitive_ev-cue-0002,2,1,2,cognitive,cue,2,77.79544997215271,1,1,True,high_cue,med_stim,19.529639414775048,14.26071158302656,1,0,-2
37,3,sub-0002_ses-01_run-02-cognitive_ev-cue-0003,2,1,2,cognitive,cue,3,110.49113011360168,1,1,True,low_cue,high_stim,15.597961584659975,29.054604099077142,-1,1,1
38,4,sub-0002_ses-01_run-02-cognitive_ev-cue-0004,2,1,2,cognitive,cue,4,150.68964004516602,1,1,True,high_cue,med_stim,47.75715663265607,35.942111871382345,1,0,-2
39,5,sub-0002_ses-01_run-02-cognitive_ev-cue-0005,2,1,2,cognitive,cue,5,178.6835401058197,1,1,True,low_cue,high_stim,33.371052005752894,26.360058207353116,-1,1,1
40,6,sub-0002_ses-01_run-02-cognitive_ev-cue-0006,2,1,2,cognitive,cue,6,205.393630027771,1,1,True,low_cue,low_stim,19.235727142257176,14.708303899682749,-1,-1,1
41,7,sub-0002_ses-01_run-02-cognitive_ev-cue-0007,2,1,2,cognitive,cue,7,237.48907995224,1,1,True,high_cue,high_stim,47.44704864232362,33.02386755579665,1,1,1
42,8,sub-0002_ses-01_run-02-cognitive_ev-cue-0008,2,1,2,cognitive,cue,8,265.7830901145935,1,1,True,high_cue,high_stim,48.59671707762846,30.72469347079063,1,1,1
43,9,sub-0002_ses-01_run-02-cognitive_ev-cue-0009,2,1,2,cognitive,cue,9,296.69476985931396,1,1,True,high_cue,low_stim,23.137637579713537,23.589990170743302,1,-1,1
44,10,sub-0002_ses-01_run-02-cognitive_ev-cue-0010,2,1,2,cognitive,cue,10,332.69168996810913,1,1,True,high_cue,low_stim,36.30449712257524,25.1278241807561,1,-1,1
45,11,sub-0002_ses-01_run-02-cognitive_ev-cue-0011,2,1,2,cognitive,cue,11,365.28733015060425,1,1,True,low_cue,med_stim,19.160173121981263,25.84113580771291,-1,0,-2
46,12,sub-0002_ses-01_run-02-cognitive_ev-stim-0000,2,1,2,cognitive,stim,0,28.692830085754395,5,1,True,low_cue,low_stim,45.16231055593669,6.033253006200706,-1,-1,1
47,13,sub-0002_ses-01_run-02-cognitive_ev-stim-0001,2,1,2,cognitive,stim,1,59.48779010772705,5,1,True,low_cue,med_stim,11.129189289611183,3.9372251648240906,-1,0,-2
48,14,sub-0002_ses-01_run-02-cognitive_ev-stim-0002,2,1,2,cognitive,stim,2,89.5991599559784,5,1,True,high_cue,med_stim,19.529639414775048,14.26071158302656,1,0,-2
49,15,sub-0002_ses-01_run-02-cognitive_ev-stim-0003,2,1,2,cognitive,stim,3,127.89695000648499,5,1,True,low_cue,high_stim,15.597961584659975,29.054604099077142,-1,1,1
