,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,32,3,vicarious,3,low_cue,low_stim,1,0,low_stim,1.0781553572575868
1,32,3,vicarious,3,high_cue,med_stim,5,1,med_stim,0.9699452964668921
2,32,3,vicarious,3,high_cue,low_stim,4,2,low_stim,-1.5808360187768153
3,32,3,vicarious,3,high_cue,high_stim,6,3,high_stim,-1.787018861062705
4,32,3,vicarious,3,low_cue,med_stim,2,4,med_stim,-1.2359580135193875
5,32,3,vicarious,3,low_cue,high_stim,3,5,high_stim,0.5598270483657778
6,32,3,vicarious,3,low_cue,med_stim,2,6,med_stim,0.4262752656364985
7,32,3,vicarious,3,low_cue,high_stim,3,7,high_stim,0.3183745270426808
8,32,3,vicarious,3,high_cue,low_stim,4,8,low_stim,0.22092316714227453
9,32,3,vicarious,3,high_cue,high_stim,6,9,high_stim,0.11352969067103896
10,32,3,vicarious,3,high_cue,med_stim,5,10,med_stim,0.06786114164592945
11,32,3,vicarious,3,low_cue,low_stim,1,11,low_stim,-0.015051373948702788
