,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,32,3,vicarious,3,low_cue,low_stim,1,0,low_stim,1.1013321179076114
1,32,3,vicarious,3,high_cue,med_stim,5,1,med_stim,0.9648359369832116
2,32,3,vicarious,3,high_cue,low_stim,4,2,low_stim,-1.356487068945732
3,32,3,vicarious,3,high_cue,high_stim,6,3,high_stim,-1.7708336479798024
4,32,3,vicarious,3,low_cue,med_stim,2,4,med_stim,-1.937002065481186
5,32,3,vicarious,3,low_cue,high_stim,3,5,high_stim,0.5796882550708085
6,32,3,vicarious,3,low_cue,med_stim,2,6,med_stim,0.44869236907839405
7,32,3,vicarious,3,low_cue,high_stim,3,7,high_stim,0.3372713357759914
8,32,3,vicarious,3,high_cue,low_stim,4,8,low_stim,0.24454739134902714
9,32,3,vicarious,3,high_cue,high_stim,6,9,high_stim,0.12662528110748608
10,32,3,vicarious,3,high_cue,med_stim,5,10,med_stim,0.07021982685867104
11,32,3,vicarious,3,low_cue,low_stim,1,11,low_stim,0.00012632631110055136
