,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,32,3,vicarious,6,high_cue,low_stim,4,0,low_stim,-0.1374909282852157
1,32,3,vicarious,6,high_cue,high_stim,6,1,high_stim,-0.18181099158683164
2,32,3,vicarious,6,high_cue,med_stim,5,2,med_stim,-0.21303185201419755
3,32,3,vicarious,6,low_cue,low_stim,1,3,low_stim,-0.25008599929269215
4,32,3,vicarious,6,high_cue,high_stim,6,4,high_stim,-0.29013941216929046
5,32,3,vicarious,6,high_cue,low_stim,4,5,low_stim,-0.3565034031077013
6,32,3,vicarious,6,low_cue,med_stim,2,6,med_stim,-0.4209197115890645
7,32,3,vicarious,6,low_cue,high_stim,3,7,high_stim,2.7077324946499397
8,32,3,vicarious,6,low_cue,med_stim,2,8,med_stim,-0.5648482500246248
9,32,3,vicarious,6,low_cue,low_stim,1,9,low_stim,-0.5564791508568439
10,32,3,vicarious,6,high_cue,med_stim,5,10,med_stim,-0.5978902187910928
11,32,3,vicarious,6,low_cue,high_stim,3,11,high_stim,-0.6383815980305549
