,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,52,3,vicarious,3,low_cue,low_stim,1,0,low_stim,1.6539029978288953
1,52,3,vicarious,3,high_cue,med_stim,5,1,med_stim,-0.0638031295601672
2,52,3,vicarious,3,high_cue,low_stim,4,2,low_stim,-0.33002531330533963
3,52,3,vicarious,3,high_cue,high_stim,6,3,high_stim,-1.2072058881255852
4,52,3,vicarious,3,low_cue,med_stim,2,4,med_stim,-0.9149916610301467
5,52,3,vicarious,3,low_cue,high_stim,3,5,high_stim,1.5500022654022303
6,52,3,vicarious,3,low_cue,med_stim,2,6,med_stim,-0.31911401043645565
7,52,3,vicarious,3,low_cue,high_stim,3,7,high_stim,-0.8190187030002357
8,52,3,vicarious,3,high_cue,low_stim,4,8,low_stim,1.2875956019556007
9,52,3,vicarious,3,high_cue,high_stim,6,9,high_stim,1.0218051841275653
10,52,3,vicarious,3,high_cue,med_stim,5,10,med_stim,0.3256222868797237
11,52,3,vicarious,3,low_cue,low_stim,1,11,low_stim,0.23496566464626928
