,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,51,4,vicarious,2,high_cue,low_stim,4,0,low_stim,0.19143513598559722
1,51,4,vicarious,2,low_cue,med_stim,2,1,med_stim,0.2675918992380177
2,51,4,vicarious,2,high_cue,low_stim,4,2,low_stim,0.3721040939687126
3,51,4,vicarious,2,low_cue,med_stim,2,3,med_stim,0.40407040168680247
4,51,4,vicarious,2,high_cue,high_stim,6,4,high_stim,0.33824442912597774
5,51,4,vicarious,2,low_cue,low_stim,1,5,low_stim,0.44275648028728687
6,51,4,vicarious,2,low_cue,high_stim,3,6,high_stim,0.46765090448201063
7,51,4,vicarious,2,low_cue,low_stim,1,7,low_stim,-2.1335745813455396
8,51,4,vicarious,2,high_cue,high_stim,6,8,high_stim,-2.0455540908882135
9,51,4,vicarious,2,low_cue,high_stim,3,9,high_stim,0.46980828807458713
10,51,4,vicarious,2,high_cue,med_stim,5,10,med_stim,0.3882196255898067
11,51,4,vicarious,2,high_cue,med_stim,5,11,med_stim,0.6692807353547269
