,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,64,4,vicarious,0,high_cue,low_stim,4,0,low_stim,1.1149025125826206
1,64,4,vicarious,0,low_cue,med_stim,2,1,med_stim,0.5228948531598884
2,64,4,vicarious,0,high_cue,low_stim,4,2,low_stim,0.04670950110528591
3,64,4,vicarious,0,low_cue,med_stim,2,3,med_stim,-0.20364982786650407
4,64,4,vicarious,0,high_cue,high_stim,6,4,high_stim,-0.4691839270523316
5,64,4,vicarious,0,low_cue,low_stim,1,5,low_stim,-0.7314659547454821
6,64,4,vicarious,0,low_cue,high_stim,3,6,high_stim,-0.9027651735270266
7,64,4,vicarious,0,low_cue,low_stim,1,7,low_stim,-0.9057704323735735
8,64,4,vicarious,0,high_cue,high_stim,6,8,high_stim,-0.7084157902874079
9,64,4,vicarious,0,low_cue,high_stim,3,9,high_stim,-0.569906817417422
10,64,4,vicarious,0,high_cue,med_stim,5,10,med_stim,-0.011291830403586596
11,64,4,vicarious,0,high_cue,med_stim,5,11,med_stim,2.574565250315337
