,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,38,3,vicarious,4,high_cue,low_stim,4,0,low_stim,0.009909685053265262
1,38,3,vicarious,4,high_cue,high_stim,6,1,high_stim,-0.07470963893963135
2,38,3,vicarious,4,high_cue,med_stim,5,2,med_stim,-0.5826584016318558
3,38,3,vicarious,4,low_cue,low_stim,1,3,low_stim,-1.0574363715177868
4,38,3,vicarious,4,high_cue,high_stim,6,4,high_stim,0.08395274230238406
5,38,3,vicarious,4,high_cue,low_stim,4,5,low_stim,0.638227661653055
6,38,3,vicarious,4,low_cue,med_stim,2,6,med_stim,0.6122788185689438
7,38,3,vicarious,4,low_cue,high_stim,3,7,high_stim,-0.6444556715183579
8,38,3,vicarious,4,low_cue,med_stim,2,8,med_stim,-0.2029702696216413
9,38,3,vicarious,4,low_cue,low_stim,1,9,low_stim,-0.5903732659716886
10,38,3,vicarious,4,high_cue,med_stim,5,10,med_stim,-1.020268818712477
11,38,3,vicarious,4,low_cue,high_stim,3,11,high_stim,-0.055813478131592494
