,src_subject_id,session_id,param_task_name,param_run_num,param_counterbalance_ver,param_counterbalance_block_num,param_cue_type,param_stimulus_type,param_cond_type,param_trigger_onset,param_start_biopac,ITI_onset,ITI_biopac,ITI_duration,event01_cue_onset,event01_cue_biopac,event01_cue_type,event01_cue_filename,ISI01_onset,ISI01_biopac,ISI01_duration,event02_expect_displayonset,event02_expect_biopac,event02_expect_responseonset,event02_expect_RT,event02_expect_angle,event02_expect_angle_label,ISI02_onset,ISI02_biopac,ISI02_duration,event03_stimulus_type,event03_stimulus_displayonset,event03_stimulus_biopac,event03_stimulus_C_stim_match,event03_stimulusC_response,event03_stimulusC_responsekeyname,event03_stimulusC_reseponseonset,event03_stimulusC_RT,ISI03_onset,ISI03_biopac,ISI03_duration,event04_actual_displayonset,event04_actual_biopac,event04_actual_responseonset,event04_actual_RT,event04_actual_angle,event04_actual_angle_label,param_end_instruct_onset,param_end_biopac,param_experiment_duration,event03_stimulus_P_trigger,event03_stimulus_P_delay_between_medoc,event03_stimulus_V_patientid,event03_stimulus_V_filename,event03_stimulus_C_stim_num,event03_stimulus_C_stim_filename,delay_between_medoc
0,16,4,pain,4,1,2,high_cue,low_stim,4,1619455853.47193,1619455853.47876,1619455856.26131,1619455856.26677,5.29829144477844,1619455861.57996,1619455861.58348,high_cue,h044.png,1619455862.61368,1619455862.61616,0.844434976577759,1619455863.51402,1619455863.5152,1619455865.29834,1.78432607650757,81.4805778425889,FIX,1619455867.53218,1619455867.5335,7.22593379020691,low_stim,1619455874.8349,1619455874.83592,,0,,0,0,1619455883.77157,1619455883.77998,9.28654503822327,1619455893.07504,1619455893.07898,1619455895.77859,2.70354986190796,83.3303801576877,FIX,1619456252.30901,1619456252.3136,398.83707857132,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.0574979782104492
1,16,4,pain,4,1,2,low_cue,med_stim,2,1619455853.47193,1619455853.47876,1619455897.22659,1619455897.2299,8.63263154029846,1619455905.87982,1619455905.88147,low_cue,l015.png,1619455906.88019,1619455906.88199,1.57792711257935,1619455908.48079,1619455908.48183,1619455910.49844,2.01765418052673,30.0581254794867,FIX,1619455912.49895,1619455912.50061,7.95916652679443,med_stim,1619455920.50671,1619455920.50853,,0,,0,0,1619455929.47195,1619455929.48083,7.88616871833801,1619455937.3749,1619455937.37899,,,,FIX,1619456252.30901,1619456252.3136,398.83707857132,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.0477409362792969
2,16,4,pain,4,1,2,high_cue,high_stim,6,1619455853.47193,1619455853.47876,1619455941.42641,1619455941.42852,5.23283553123474,1619455946.67837,1619455946.68094,high_cue,h032.png,1619455947.67874,1619455947.68092,1.87938046455383,1619455949.57945,1619455949.58029,,,,FIX,1619455953.59761,1619455953.59906,3.46050572395325,high_stim,1619455957.09886,1619455957.09997,,0,,0,0,1619455966.06893,1619455966.08038,3.78918814659119,1619455969.88702,1619455969.88809,1619455973.06172,3.17469835281372,89.3069396972888,FIX,1619456252.30901,1619456252.3136,398.83707857132,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.0401079654693604
3,16,4,pain,4,1,2,low_cue,high_stim,3,1619455853.47193,1619455853.47876,1619455973.92186,1619455973.93022,2.93728852272034,1619455976.87296,1619455976.88007,low_cue,l021.png,1619455977.87333,1619455977.88015,2.28478622436523,1619455980.17419,1619455980.17923,1619455983.61189,3.4376962184906,45.6510603802295,FIX,1619455984.19236,1619455984.19687,1.96576237678528,high_stim,1619455986.19655,1619455986.19767,,0,,0,0,1619455995.17979,1619455995.18161,1.27833342552185,1619455996.48027,1619455996.48112,,,,FIX,1619456252.30901,1619456252.3136,398.83707857132,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.0376229286193848
4,16,4,pain,4,1,2,high_cue,low_stim,4,1619455853.47193,1619455853.47876,1619456000.51511,1619456000.51686,4.2445912361145,1619456004.78337,1619456004.78583,high_cue,h010.png,1619456005.76707,1619456005.78161,0.791050672531128,1619456006.58404,1619456006.58504,1619456008.13505,1.55100703239441,83.249460537821,FIX,1619456010.6022,1619456010.61343,7.95591330528259,low_stim,1619456018.61824,1619456018.62009,,0,,0,0,1619456027.5752,1619456027.58139,3.58291792869568,1619456031.17654,1619456031.17949,1619456034.26175,3.08520317077637,36.7771861094251,FIX,1619456252.30901,1619456252.3136,398.83707857132,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.0590741634368896
5,16,4,pain,4,1,2,high_cue,med_stim,5,1619455853.47193,1619455853.47876,1619456035.22805,1619456035.22947,6.63096642494202,1619456041.86386,1619456041.88017,high_cue,h004.png,1619456042.86423,1619456042.88037,1.09388327598572,1619456043.98132,1619456043.98238,1619456045.98216,2.00084114074707,51.519801751657,FIX,1619456047.99948,1619456048.00153,1.95863389968872,med_stim,1619456050.00644,1619456050.00714,,0,,0,0,1619456058.97024,1619456058.98099,1.98787593841553,1619456060.97099,1619456060.97907,1619456064.37849,3.40750122070312,42.8909102627422,FIX,1619456252.30901,1619456252.3136,398.83707857132,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.0478329658508301
6,16,4,pain,4,1,2,low_cue,high_stim,3,1619455853.47193,1619455853.47876,1619456064.98915,1619456064.99688,6.67023992538452,1619456071.67498,1619456071.68138,low_cue,l044.png,1619456072.67535,1619456072.6801,1.08276653289795,1619456073.77576,1619456073.77949,1619456075.77831,2.00254368782043,29.5723907608144,FIX,1619456077.79393,1619456077.79695,3.86419129371643,high_stim,1619456081.7339,1619456081.73456,,0,,0,0,1619456090.6654,1619456090.68021,1.99272394180298,1619456092.66614,1619456092.67966,1619456095.80081,3.13466501235962,65.1258460858724,FIX,1619456252.30901,1619456252.3136,398.83707857132,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.0751330852508545
7,16,4,pain,4,1,2,high_cue,med_stim,5,1619455853.47193,1619455853.47876,1619456096.70098,1619456096.70263,2.9580454826355,1619456099.66875,1619456099.68008,high_cue,h049.png,1619456100.66913,1619456100.68001,1.48899173736572,1619456102.16969,1619456102.17958,1619456104.295,2.12531065940857,84.4278021960362,FIX,1619456106.18785,1619456106.18996,2.97026824951172,med_stim,1619456109.17348,1619456109.17436,,0,,0,0,1619456118.17565,1619456118.17977,3.58246469497681,1619456121.777,1619456121.77916,1619456125.67861,3.901615858078,2.0700306530411,FIX,1619456252.30901,1619456252.3136,398.83707857132,Command Recieved: TRIGGER_AND_Response: RESULT_ILLEGAL_STATE,0,,,0,,0.0145878791809082
8,16,4,pain,4,1,2,low_cue,low_stim,1,1619455853.47193,1619455853.47876,1619456126.24533,1619456126.24762,4.81361889839172,1619456131.06379,1619456131.08045,low_cue,l056.png,1619456132.06417,1619456132.07986,2.09395217895508,1619456134.18162,1619456134.18316,1619456137.54973,3.36810851097107,27.28636280995,FIX,1619456138.19979,1619456138.20151,5.75833129882812,low_stim,1619456144.04103,1619456144.04204,,0,,0,0,1619456152.97196,1619456152.97957,5.68615365028381,1619456158.67409,1619456158.67948,1619456162.01179,3.33770036697388,9.7275785514016,FIX,1619456252.30901,1619456252.3136,398.83707857132,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.0824100971221924
9,16,4,pain,4,1,2,low_cue,low_stim,1,1619455853.47193,1619455853.47876,1619456162.70893,1619456162.71005,0.450057744979858,1619456163.17577,1619456163.17995,low_cue,l001.png,1619456164.17614,1619456164.17999,1.28197598457336,1619456165.47663,1619456165.479,1619456167.76175,2.28512620925903,22.9238659191766,FIX,1619456169.49479,1619456169.49679,1.96332621574402,low_stim,1619456171.49262,1619456171.49442,,0,,0,0,1619456180.46555,1619456180.48003,3.79256796836853,1619456184.26697,1619456184.27897,1619456187.535,3.26803517341614,12.4790718019276,FIX,1619456252.30901,1619456252.3136,398.83707857132,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.0335381031036377
