,index,nifti_name,sub,ses,run,task,ev,num,onset,dur,mod,regressor,cue_type,stim_type,expect_rating,actual_rating,cue_con,stim_lin,stim_quad
0,0,sub-0063_ses-01_run-01-pain_ev-cue-0000,63,1,1,pain,cue,0,4.698980093002319,1,1,True,high_cue,low_stim,93.751729070526,91.1503630613297,1,-1,1
1,1,sub-0063_ses-01_run-01-pain_ev-cue-0001,63,1,1,pain,cue,1,32.992860078811646,1,1,True,low_cue,low_stim,93.751729070526,91.1503630613297,1,-1,1
2,2,sub-0063_ses-01_run-01-pain_ev-cue-0002,63,1,1,pain,cue,2,57.985520124435425,1,1,True,low_cue,med_stim,,64.4671935144877,-1,-1,1
3,3,sub-0063_ses-01_run-01-pain_ev-cue-0003,63,1,1,pain,cue,3,83.39498996734619,1,1,True,low_cue,high_stim,,64.4671935144877,-1,-1,1
4,4,sub-0063_ses-01_run-01-pain_ev-cue-0004,63,1,1,pain,cue,4,115.79041004180908,1,1,True,high_cue,med_stim,87.2297842027998,96.4674589277915,-1,0,-2
5,5,sub-0063_ses-01_run-01-pain_ev-cue-0005,63,1,1,pain,cue,5,139.59928011894226,1,1,True,high_cue,high_stim,87.2297842027998,96.4674589277915,-1,0,-2
6,6,sub-0063_ses-01_run-01-pain_ev-cue-0006,63,1,1,pain,cue,6,167.59306001663208,1,1,True,high_cue,low_stim,94.6106493186606,97.3818184219199,-1,1,1
7,7,sub-0063_ses-01_run-01-pain_ev-cue-0007,63,1,1,pain,cue,7,213.39347004890442,1,1,True,high_cue,high_stim,94.6106493186606,97.3818184219199,-1,1,1
8,8,sub-0063_ses-01_run-01-pain_ev-cue-0008,63,1,1,pain,cue,8,244.08825016021729,1,1,True,low_cue,low_stim,99.6887865603668,86.5526131481348,1,0,-2
9,9,sub-0063_ses-01_run-01-pain_ev-cue-0009,63,1,1,pain,cue,9,275.0831401348114,1,1,True,low_cue,med_stim,99.6887865603668,86.5526131481348,1,0,-2
10,10,sub-0063_ses-01_run-01-pain_ev-cue-0010,63,1,1,pain,cue,10,317.5989999771118,1,1,True,low_cue,high_stim,102.528807709152,97.3818184219199,1,1,1
11,11,sub-0063_ses-01_run-01-pain_ev-cue-0011,63,1,1,pain,cue,11,362.29900002479553,1,1,True,high_cue,med_stim,102.528807709152,97.3818184219199,1,1,1
12,12,sub-0063_ses-01_run-01-pain_ev-stim-0000,63,1,1,pain,stim,0,17.784110069274902,5,1,True,high_cue,low_stim,102.255024573739,84.2205141748441,1,-1,1
13,13,sub-0063_ses-01_run-01-pain_ev-stim-0001,63,1,1,pain,stim,1,41.925740003585815,5,1,True,low_cue,low_stim,102.255024573739,84.2205141748441,1,-1,1
14,14,sub-0063_ses-01_run-01-pain_ev-stim-0002,63,1,1,pain,stim,2,68.72107005119324,5,1,True,low_cue,med_stim,101.805792300589,103.924773220409,1,1,1
15,15,sub-0063_ses-01_run-01-pain_ev-stim-0003,63,1,1,pain,stim,3,101.90515995025635,5,1,True,low_cue,high_stim,101.805792300589,103.924773220409,1,1,1
16,16,sub-0063_ses-01_run-01-pain_ev-stim-0004,63,1,1,pain,stim,4,125.61120009422302,5,1,True,high_cue,med_stim,109.01809183702,88.8449996319552,-1,-1,1
17,17,sub-0063_ses-01_run-01-pain_ev-stim-0005,63,1,1,pain,stim,5,153.2226800918579,5,1,True,high_cue,high_stim,109.01809183702,88.8449996319552,-1,-1,1
18,18,sub-0063_ses-01_run-01-pain_ev-stim-0006,63,1,1,pain,stim,6,182.53245997428894,5,1,True,high_cue,low_stim,106.260204708312,94.1512852664217,-1,0,-2
19,19,sub-0063_ses-01_run-01-pain_ev-stim-0007,63,1,1,pain,stim,7,226.6295599937439,5,1,True,high_cue,high_stim,106.260204708312,94.1512852664217,-1,0,-2
20,20,sub-0063_ses-01_run-01-pain_ev-stim-0008,63,1,1,pain,stim,8,257.84050011634827,5,1,True,low_cue,low_stim,97.1535643183944,101.129189289611,-1,1,1
21,21,sub-0063_ses-01_run-01-pain_ev-stim-0009,63,1,1,pain,stim,9,285.2996599674225,5,1,True,low_cue,med_stim,97.1535643183944,101.129189289611,-1,1,1
22,22,sub-0063_ses-01_run-01-pain_ev-stim-0010,63,1,1,pain,stim,10,331.617840051651,5,1,True,low_cue,high_stim,104.147605387002,100.902944831752,1,0,-2
23,23,sub-0063_ses-01_run-01-pain_ev-stim-0011,63,1,1,pain,stim,11,377.52019000053406,5,1,True,high_cue,med_stim,104.147605387002,100.902944831752,1,0,-2
24,24,sub-0063_ses-01_run-01-pain_ev-rating-0nan,63,1,1,pain,rating,,"[-1629135668.86903, -1629135648.9115899, -1629135641.20872, -1629135622.9018898, -1629135615.8992798, -1629135597.7091599, -1629135589.5061, -1629135564.79689, -1629135557.8109498, -1629135541.1047199, -1629135534.3021798, -1629135514.41143, -1629135506.30841, -1629135474.31314, -1629135460.508, -1629135436.81583, -1629135428.81284, -1629135406.90467, -1629135397.80128, -1629135379.5111198, -1629135356.0023599, -1629135334.7110798, -1629135310.60209, -1629135281.9080598]","[3.15151596069336, 4.0, 1.94083738327026, 1.93475198745728, 1.96924424171448, 1.36734008789062, 1.48402571678162, 3.41805982589722, 2.55443334579468, 3.63494777679443, 2.25103425979614, 1.71745324134827, 2.35364508628845, 2.06774568557739, 2.71799206733704, 2.02190947532654, 1.7008330821991, 2.3697817325592, 2.95477104187012, 2.12415456771851, 2.66779518127441, 3.25270009040833, 1.9693660736084, 2.8850531578064]",1,False,,,,,,,
25,25,csf,63,1,1,pain,,,,,,False,,,,,,,
26,26,white_matter,63,1,1,pain,,,,,,False,,,,,,,
27,27,trans_x,63,1,1,pain,,,,,,False,,,,,,,
28,28,trans_y,63,1,1,pain,,,,,,False,,,,,,,
29,29,trans_z,63,1,1,pain,,,,,,False,,,,,,,
30,30,rot_x,63,1,1,pain,,,,,,False,,,,,,,
31,31,rot_y,63,1,1,pain,,,,,,False,,,,,,,
32,32,rot_z,63,1,1,pain,,,,,,False,,,,,,,
33,33,dummy,63,1,1,pain,,,,,,False,,,,,,,
