,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,71,1,vicarious,4,high_cue,high_stim,6,0,high_stim,-0.8773962480154849
1,71,1,vicarious,4,low_cue,low_stim,1,1,low_stim,-0.6734922111639671
2,71,1,vicarious,4,high_cue,low_stim,4,2,low_stim,0.0979857367435283
3,71,1,vicarious,4,high_cue,med_stim,5,3,med_stim,0.3151737859333979
4,71,1,vicarious,4,low_cue,low_stim,1,4,low_stim,0.6719464938873714
5,71,1,vicarious,4,low_cue,high_stim,3,5,high_stim,1.064894051316085
6,71,1,vicarious,4,low_cue,med_stim,2,6,med_stim,1.3163589290380187
7,71,1,vicarious,4,low_cue,med_stim,2,7,med_stim,1.5941526521274256
8,71,1,vicarious,4,low_cue,high_stim,3,8,high_stim,-1.6983320879172712
9,71,1,vicarious,4,high_cue,low_stim,4,9,low_stim,-0.962530082629216
10,71,1,vicarious,4,high_cue,med_stim,5,10,med_stim,-0.735624420563934
11,71,1,vicarious,4,high_cue,high_stim,6,11,high_stim,-0.2515426051381632
