,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,84,1,vicarious,5,low_cue,med_stim,2,0,med_stim,0.60168082662097
1,84,1,vicarious,5,low_cue,high_stim,3,1,high_stim,-1.699576373783505
2,84,1,vicarious,5,high_cue,low_stim,4,2,low_stim,-1.5882675264042247
3,84,1,vicarious,5,high_cue,med_stim,5,3,med_stim,0.6819014260846894
4,84,1,vicarious,5,high_cue,high_stim,6,4,high_stim,0.7044762147005265
5,84,1,vicarious,5,low_cue,high_stim,3,5,high_stim,0.653403051674002
6,84,1,vicarious,5,low_cue,low_stim,1,6,low_stim,0.6732435484574176
7,84,1,vicarious,5,high_cue,high_stim,6,7,high_stim,-1.2871903330861945
8,84,1,vicarious,5,high_cue,low_stim,4,8,low_stim,-1.1775202168212147
9,84,1,vicarious,5,low_cue,med_stim,2,9,med_stim,0.4232229089971491
10,84,1,vicarious,5,low_cue,low_stim,1,10,low_stim,0.4267250111830112
11,84,1,vicarious,5,high_cue,med_stim,5,11,med_stim,-0.06613509068798
