,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,64,1,vicarious,1,high_cue,high_stim,6,0,high_stim,0.5247684021431053
1,64,1,vicarious,1,low_cue,low_stim,1,1,low_stim,0.24917151537354856
2,64,1,vicarious,1,high_cue,low_stim,4,2,low_stim,-0.0913334440768653
3,64,1,vicarious,1,high_cue,med_stim,5,3,med_stim,-0.352538500998639
4,64,1,vicarious,1,low_cue,low_stim,1,4,low_stim,-0.604335587149571
5,64,1,vicarious,1,low_cue,high_stim,3,5,high_stim,-0.8313575391110103
6,64,1,vicarious,1,low_cue,med_stim,2,6,med_stim,-1.0210463261884615
7,64,1,vicarious,1,low_cue,med_stim,2,7,med_stim,-1.210670837617241
8,64,1,vicarious,1,low_cue,high_stim,3,8,high_stim,-1.5117113379180693
9,64,1,vicarious,1,high_cue,low_stim,4,9,low_stim,1.400066961645882
10,64,1,vicarious,1,high_cue,med_stim,5,10,med_stim,1.025017283679983
11,64,1,vicarious,1,high_cue,high_stim,6,11,high_stim,0.6821689081503987
