,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,59,1,vicarious,6,high_cue,high_stim,6,0,high_stim,0.6858593382134354
1,59,1,vicarious,6,low_cue,high_stim,3,1,high_stim,0.19822809505927816
2,59,1,vicarious,6,high_cue,high_stim,6,2,high_stim,0.1899653938815737
3,59,1,vicarious,6,low_cue,med_stim,2,3,med_stim,-0.27517127494829835
4,59,1,vicarious,6,high_cue,low_stim,4,4,low_stim,0.37227270497913173
5,59,1,vicarious,6,high_cue,med_stim,5,5,med_stim,-0.8797518976580674
6,59,1,vicarious,6,low_cue,high_stim,3,6,high_stim,-1.4846660555886273
7,59,1,vicarious,6,high_cue,low_stim,4,7,low_stim,-1.364854221635776
8,59,1,vicarious,6,low_cue,low_stim,1,8,low_stim,-0.9357799853426908
9,59,1,vicarious,6,high_cue,med_stim,5,9,med_stim,-0.4619287618928712
10,59,1,vicarious,6,low_cue,med_stim,2,10,med_stim,0.6084257029466702
11,59,1,vicarious,6,low_cue,low_stim,1,11,low_stim,1.6783417372163938
