,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,59,1,vicarious,6,high_cue,high_stim,6,0,high_stim,0.7389260249958389
1,59,1,vicarious,6,low_cue,high_stim,3,1,high_stim,0.21162852326371467
2,59,1,vicarious,6,high_cue,high_stim,6,2,high_stim,0.10167519251137062
3,59,1,vicarious,6,low_cue,med_stim,2,3,med_stim,-0.12847252955934407
4,59,1,vicarious,6,high_cue,low_stim,4,4,low_stim,0.1288156465193815
5,59,1,vicarious,6,high_cue,med_stim,5,5,med_stim,-1.053224071323267
6,59,1,vicarious,6,low_cue,high_stim,3,6,high_stim,-1.4939576099303644
7,59,1,vicarious,6,high_cue,low_stim,4,7,low_stim,-1.2968807252820942
8,59,1,vicarious,6,low_cue,low_stim,1,8,low_stim,-0.8507305311134424
9,59,1,vicarious,6,high_cue,med_stim,5,9,med_stim,-0.29560910715192434
10,59,1,vicarious,6,low_cue,med_stim,2,10,med_stim,0.7896802351427776
11,59,1,vicarious,6,low_cue,low_stim,1,11,low_stim,1.9244088502816699
