,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,59,1,vicarious,1,high_cue,low_stim,4,0,low_stim,-0.9199314698522401
1,59,1,vicarious,1,low_cue,med_stim,2,1,med_stim,0.10940271151290828
2,59,1,vicarious,1,high_cue,low_stim,4,2,low_stim,0.21428965636019426
3,59,1,vicarious,1,low_cue,med_stim,2,3,med_stim,0.8521785289357876
4,59,1,vicarious,1,high_cue,high_stim,6,4,high_stim,1.168654646976572
5,59,1,vicarious,1,low_cue,low_stim,1,5,low_stim,0.8151896367493922
6,59,1,vicarious,1,low_cue,high_stim,3,6,high_stim,0.5309965640800308
7,59,1,vicarious,1,low_cue,low_stim,1,7,low_stim,0.5630046898166303
8,59,1,vicarious,1,high_cue,high_stim,6,8,high_stim,-0.008708671951869083
9,59,1,vicarious,1,low_cue,high_stim,3,9,high_stim,-0.21320869467300735
10,59,1,vicarious,1,high_cue,med_stim,5,10,med_stim,-0.5334629284826629
11,59,1,vicarious,1,high_cue,med_stim,5,11,med_stim,-1.136818532722006
