,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,59,1,vicarious,1,high_cue,low_stim,4,0,low_stim,-1.2987763882740118
1,59,1,vicarious,1,low_cue,med_stim,2,1,med_stim,0.1341694185679075
2,59,1,vicarious,1,high_cue,low_stim,4,2,low_stim,0.15650847207004537
3,59,1,vicarious,1,low_cue,med_stim,2,3,med_stim,0.9232807794008646
4,59,1,vicarious,1,high_cue,high_stim,6,4,high_stim,0.9946958632119549
5,59,1,vicarious,1,low_cue,low_stim,1,5,low_stim,0.8904843120578294
6,59,1,vicarious,1,low_cue,high_stim,3,6,high_stim,0.4995314601977933
7,59,1,vicarious,1,low_cue,low_stim,1,7,low_stim,0.5901016241872666
8,59,1,vicarious,1,high_cue,high_stim,6,8,high_stim,0.05478693854282985
9,59,1,vicarious,1,low_cue,high_stim,3,9,high_stim,-0.1892813524027626
10,59,1,vicarious,1,high_cue,med_stim,5,10,med_stim,-0.5138980386623577
11,59,1,vicarious,1,high_cue,med_stim,5,11,med_stim,-0.9971863905139495
