,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,51,1,vicarious,4,high_cue,high_stim,6,0,high_stim,1.2917638826062987
1,51,1,vicarious,4,low_cue,low_stim,1,1,low_stim,0.28446693501279796
2,51,1,vicarious,4,high_cue,low_stim,4,2,low_stim,-0.3556258459498766
3,51,1,vicarious,4,high_cue,med_stim,5,3,med_stim,-0.8735935350388657
4,51,1,vicarious,4,low_cue,low_stim,1,4,low_stim,-1.1130131808966575
5,51,1,vicarious,4,low_cue,high_stim,3,5,high_stim,-1.4098699121545488
6,51,1,vicarious,4,low_cue,med_stim,2,6,med_stim,-1.5835616432964026
7,51,1,vicarious,4,low_cue,med_stim,2,7,med_stim,0.014981671781453296
8,51,1,vicarious,4,low_cue,high_stim,3,8,high_stim,1.297068199532759
9,51,1,vicarious,4,high_cue,low_stim,4,9,low_stim,0.35434529640606705
10,51,1,vicarious,4,high_cue,med_stim,5,10,med_stim,-0.2184252831791153
11,51,1,vicarious,4,high_cue,high_stim,6,11,high_stim,1.312854239807509
