,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,58,3,vicarious,2,low_cue,low_stim,1,0,low_stim,1.010390954331509
1,58,3,vicarious,2,high_cue,med_stim,5,1,med_stim,0.009224824097269444
2,58,3,vicarious,2,high_cue,low_stim,4,2,low_stim,-1.146621899313269
3,58,3,vicarious,2,high_cue,high_stim,6,3,high_stim,0.31022028960748127
4,58,3,vicarious,2,low_cue,med_stim,2,4,med_stim,0.44310157143538115
5,58,3,vicarious,2,low_cue,high_stim,3,5,high_stim,-0.3030049251890643
6,58,3,vicarious,2,low_cue,med_stim,2,6,med_stim,-0.8837300728178697
7,58,3,vicarious,2,low_cue,high_stim,3,7,high_stim,-1.0063462425470608
8,58,3,vicarious,2,high_cue,low_stim,4,8,low_stim,-1.316639696191821
9,58,3,vicarious,2,high_cue,high_stim,6,9,high_stim,-0.03210102251992113
10,58,3,vicarious,2,high_cue,med_stim,5,10,med_stim,1.1612851304720002
11,58,3,vicarious,2,low_cue,low_stim,1,11,low_stim,1.527576722675665
