,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,58,3,vicarious,2,low_cue,low_stim,1,0,low_stim,1.3627976945566433
1,58,3,vicarious,2,high_cue,med_stim,5,1,med_stim,-0.4437375357031895
2,58,3,vicarious,2,high_cue,low_stim,4,2,low_stim,-1.1574746940479241
3,58,3,vicarious,2,high_cue,high_stim,6,3,high_stim,0.29434667390643293
4,58,3,vicarious,2,low_cue,med_stim,2,4,med_stim,0.3068625456904389
5,58,3,vicarious,2,low_cue,high_stim,3,5,high_stim,-0.3935115073734059
6,58,3,vicarious,2,low_cue,med_stim,2,6,med_stim,-0.9637149965955605
7,58,3,vicarious,2,low_cue,high_stim,3,7,high_stim,-1.081130540397152
8,58,3,vicarious,2,high_cue,low_stim,4,8,low_stim,-1.2728724819313522
9,58,3,vicarious,2,high_cue,high_stim,6,9,high_stim,0.5238832828907307
10,58,3,vicarious,2,high_cue,med_stim,5,10,med_stim,1.2832211679995225
11,58,3,vicarious,2,low_cue,low_stim,1,11,low_stim,1.5052918208127528
