,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,74,1,vicarious,6,high_cue,high_stim,6,0,high_stim,-0.5784935100733226
1,74,1,vicarious,6,low_cue,high_stim,3,1,high_stim,0.3928790573644353
2,74,1,vicarious,6,low_cue,high_stim,3,2,high_stim,1.556723589964286
3,74,1,vicarious,6,high_cue,high_stim,6,3,high_stim,1.3701860225817466
4,74,1,vicarious,6,low_cue,low_stim,1,4,low_stim,-1.133953208193244
5,74,1,vicarious,6,high_cue,low_stim,4,5,low_stim,-1.297886667664314
6,74,1,vicarious,6,low_cue,med_stim,2,6,med_stim,-1.4916433498386716
7,74,1,vicarious,6,high_cue,med_stim,5,7,med_stim,0.6835250031155287
8,74,1,vicarious,6,high_cue,med_stim,5,8,med_stim,0.5176695758076852
9,74,1,vicarious,6,low_cue,med_stim,2,9,med_stim,0.36876822838110895
10,74,1,vicarious,6,high_cue,low_stim,4,10,low_stim,0.20196939160783756
11,74,1,vicarious,6,low_cue,low_stim,1,11,low_stim,0.09656116714967466
