subject,nps,nps_corr,nps_cosine,npspos,npspos_corr,npspos_cosine,npsneg,npsneg_corr,npsneg_cosine,pos_nps_vermis,pos_nps_vermis_corr,pos_nps_vermis_cosine,pos_nps_rIns,pos_nps_rIns_corr,pos_nps_rIns_cosine,pos_nps_rV1,pos_nps_rV1_corr,pos_nps_rV1_cosine,pos_nps_rThal,pos_nps_rThal_corr,pos_nps_rThal_cosine,pos_nps_lIns,pos_nps_lIns_corr,pos_nps_lIns_cosine,pos_nps_rdpIns,pos_nps_rdpIns_corr,pos_nps_rdpIns_cosine,pos_nps_rS2_Op,pos_nps_rS2_Op_corr,pos_nps_rS2_Op_cosine,pos_nps_dACC,pos_nps_dACC_corr,pos_nps_dACC_cosine,neg_nps_rLOC,neg_nps_rLOC_corr,neg_nps_rLOC_cosine,neg_nps_lLOC,neg_nps_lLOC_corr,neg_nps_lLOC_cosine,neg_nps_rpLOC,neg_nps_rpLOC_corr,neg_nps_rpLOC_cosine,neg_nps_pgACC,neg_nps_pgACC_corr,neg_nps_pgACC_cosine,neg_nps_lSTS,neg_nps_lSTS_corr,neg_nps_lSTS_cosine,neg_nps_rIPL,neg_nps_rIPL_corr,neg_nps_rIPL_cosine,neg_nps_PCC,neg_nps_PCC_corr,neg_nps_PCC_cosine
sub-0056,-52.7146696908155,-0.0025447762218225,-0.0188324795956587,-50.8473155764022,-0.0910791754183868,-0.165999035633181,41.1555699085719,0.16382545770646,0.349814067226098,-1.84212965116205,-0.204145095060266,-0.598315747334381,-14.0087818454324,-0.04077438250825,-0.472341677999129,-6.26793253794174,-0.239795914296504,-0.675367896741399,-5.48855578667734,-0.384438678862197,-0.898213178427329,-0.242318421932565,0.185768996144669,-0.0362945281739532,-4.49037856355079,0.477510490855304,-0.639499034059066,-3.15171798194972,-0.276061246096077,-0.463165448066348,-0.420494663435871,-0.0879174436660451,-0.0107151654995459,4.53579990970917,0.086353384352654,0.78463458070561,3.62685828577716,0.535090646284825,0.735707194093175,11.7970845942296,0.510812409149662,0.888925109002775,-1.585501279509,0.580254932767077,-0.218804933705981,5.54349300318388,-0.168071172398662,0.704066837137454,2.68142682697805,0.706986405555102,0.850259331325637,1.92706635077819,0.0587916917796605,0.662259744273006
sub-0057,-150.374362950773,-0.0410116371065611,-0.034057428290849,-16.0622419469982,-0.0932530934707558,-0.0343875349470427,-20.6126131837034,-0.08551335773681,-0.125405082851042,-1.80584273647184,-0.517311937502887,-0.2353562635297,2.28387483998361,0.0192729817072195,0.0336103814610293,-9.52271941469505,-0.316696481019243,-0.900993645267765,4.74539864085307,-0.668967244767824,0.427904551891203,-1.92388828747688,-0.264910056610388,-0.12167662949432,-5.47377695696571,-0.341121233860466,-0.810815811734624,-0.641402472063218,0.294784974286512,-0.127486522869956,0.218140373832506,-0.151065212764366,0.00495641856777128,-1.0283990434113,0.0743613195166267,-0.271433211974088,0.762457715178767,-0.148239209522936,0.435580103625761,4.81170811291553,0.299447880402161,0.721912075483291,-11.5621304119623,-0.000231116115231291,-0.83289136808876,-9.73194237977689,-0.510725443911778,-0.604210688720066,-1.23449726150732,0.754267211711475,-0.23332956374482,1.27859286927898,-0.423829016508283,0.155499558008707
sub-0060,-39.7209992941221,0.0183884899855029,-0.00949116413120244,-63.2238688741993,0.118132467873169,-0.177006387308979,26.6126583592955,0.0119917816342493,0.138871999448887,-5.17616022291601,0.519045854103069,-0.878402050073661,0.67207125006722,0.147086700864297,0.0180205194608776,-0.892051761440648,-0.56844429608844,-0.068334958093751,-9.73336134091743,-0.204084896092909,-0.868124508489322,-4.34342723031263,0.586714514365374,-0.388626506653931,-2.45071952789128,0.112570971898875,-0.516703267331404,-2.28596887049795,-0.174653523099936,-0.479909191920395,-20.4949558524827,-0.222516579203548,-0.533671005874607,-10.7896332268107,-0.184712875574958,-0.83163003601834,-3.86645405490088,0.279381548471878,-0.880750773442235,-2.18147710598386,0.323318519827834,-0.282471992861101,1.09663460747743,0.227916964643304,0.253376233008099,21.1801357554064,0.338696455985445,0.906776807401528,5.55268307460499,0.0765784075619178,0.83083920530245,7.0145163185024,-0.107502368973917,0.882739114338806
sub-0061,-403.297342503913,-0.0985986220903047,-0.111272258259356,-110.73538462355,-0.0437118125350007,-0.30972893735231,-0.0512559635246799,-0.123157492944071,-0.000257324918740615,-1.38843702116525,0.541402476069276,-0.276649761256359,-42.4200175875345,-0.115684199555398,-0.757859591894941,0.55655204188953,-0.265031452547247,0.116397944701532,-3.61043645194511,0.227006687364832,-0.530998539561779,-10.3846796941899,-0.046066206029901,-0.563344468446884,-6.10592456690762,-0.239180956401931,-0.777404172550692,-11.7500446979329,-0.543441818326235,-0.886343272562413,-3.54021108962072,0.0128447318975493,-0.0939908592745041,2.46909978837354,-0.41075060347879,0.524548586768707,-7.57764600803745,-0.194972073917355,-0.942137074311918,-16.2870828118579,-0.0693531729926644,-0.757104250782613,-13.6699531919405,-0.472898767088003,-0.867159917927264,21.0971183007826,0.151346130708395,0.914141383317371,2.70697180684732,0.557989812485068,0.515886055958893,9.5287342406286,0.105178285947429,0.895606486080001
sub-0062,673.50978103863,0.128164945410668,0.139104719682854,277.950020002538,0.0888129062473507,0.435499354113037,-40.9636892787388,0.0174978100832089,-0.179502052550774,8.28170724023589,-0.313993460542119,0.868361390658795,55.8788574411825,0.297006939754857,0.76975354802289,9.12495232124713,0.574972183918531,0.716789258105368,10.582061188637,-0.149844436056659,0.837067826169273,6.70050790418024,-0.0776571082850595,0.588689948930829,13.1926202820657,-0.207235299065876,0.823258221861621,32.5832192113629,0.396917277465291,0.887896346983418,64.8508544929186,0.15229261402629,0.741193717155991,-7.08006866636972,-0.344358576341762,-0.467199157080408,1.60475159552148,0.78373350736646,0.525842965789023,10.2953438032735,0.164881753080911,0.781873502904815,-11.3033296264754,-0.256108923419954,-0.763309809432812,-3.18541497657382,0.0340512826701171,-0.310109055537233,-2.50963298645159,0.51737028634097,-0.546681663798436,-17.353798436144,-0.038026606552076,-0.936062843302873
sub-0064,-118.989548171405,-0.0210556768559994,-0.037723583741019,-22.0166294878744,0.0640456802558593,-0.0678991385985725,-11.9946656469665,-0.0492550288490455,-0.0634932819091869,0.411680663505292,0.11668692748896,0.295688560707512,-26.9801721926111,-0.0253749627907195,-0.669462372628678,13.7173322190358,-0.0495058751814485,0.828054061032139,-2.00249869303764,0.186694812809585,-0.387831113386092,0.883209968973224,0.683095396715882,0.044263863510539,-1.91254064137737,-0.34100135361201,-0.510829433296625,-2.46996305369298,-0.194838206320544,-0.490876237075728,0.533203215656059,-0.153881032944241,0.0124043350209519,-5.39214895884399,-0.270019625832312,-0.815109073741841,-3.68235147114428,0.0675153577536929,-0.807654942730606,-23.4064845147724,0.0888616743472952,-0.892956741006,2.69641872659759,0.440623455263501,0.302063110769557,15.027689457564,0.600824210992474,0.967733278821062,0.577418609513162,0.493959293633968,0.279791002510546,6.73995535885595,-0.22516648721431,0.892332687116455
sub-0066,-349.407909118256,-0.0626928241507025,-0.0751417293147535,-115.381555760275,0.0493184511484459,-0.218212135422118,-32.2764158891215,-0.0443745511203156,-0.111283935832781,-4.70753913820991,0.119093857713718,-0.782307596182835,-33.2804468262357,-0.0684914240419047,-0.623606432420723,13.9111501987285,0.668958673060834,0.700696940379996,-4.08248077664407,0.185633073180017,-0.610760600814502,-18.6165457926806,0.369200890125894,-0.746771964701387,-4.14574438995974,0.216423332763999,-0.447751053996726,-3.66215835950994,0.0781586622520145,-0.351540304218067,-29.147304055348,0.0279060590376539,-0.381586371532409,-27.2115287326533,0.280418285108561,-0.83084505428771,4.93609117833789,0.314121272710681,0.84913495072283,3.90305226598251,0.382742469338736,0.406313522567254,7.67938397872928,-0.0201019428657551,0.751065310901981,-18.6132579840295,0.0889147220475531,-0.851112590462575,-11.5768641224469,0.576916400724575,-0.738894731595605,16.5814073445341,0.462678795310533,0.873558558454293
sub-0068,12.2056333802678,-0.00205879577047466,0.00688564372996587,27.4833488183669,0.120710174299064,0.166328545988367,-6.8050068615692,0.0740470156694824,-0.0890499104038255,-0.872624198435424,0.388639787307576,-0.411740272043902,5.55090151494652,0.0714888984290659,0.26224565447272,5.51894720841686,0.204203604008206,0.909361009550224,-1.0938082394732,0.386161023401221,-0.196798683189123,5.06349923664683,0.21898026000958,0.771540120598403,-0.366284538775437,0.444122925704863,-0.119285264448451,2.38798686196286,0.430903027156544,0.542251018882051,2.76315043575381,0.338192116489185,0.166791687535419,-2.6496168637899,-0.185232221266956,-0.648077137867372,-1.16019286932367,0.476259131511306,-0.646328627424924,0.684400802773406,-0.082394021810527,0.303401182703339,0.598478275621236,0.0222659263588259,0.150182772010903,3.13971717289238,0.227115345513128,0.382842997155021,-3.09476451990647,0.322652968195577,-0.832377710491259,-2.37858326393452,0.17444818694883,-0.688183640843372
sub-0069,-326.155552992059,-0.0254489483662656,-0.0570945335386574,-311.724229461603,-0.0989137745965983,-0.493062887609535,151.013660628087,0.069776148571277,0.49301941427452,-1.47701057759467,0.0752424647758239,-0.523345194253481,-60.8489714790115,-0.0661486282544497,-0.783778941957185,-18.9760340282484,-0.780846809974932,-0.952872816105505,-5.20888355303623,-0.118022896555717,-0.813359528772489,-18.5429070609157,-0.212205167735802,-0.821825757147203,-5.6655996575749,0.384838678879699,-0.594978349783259,-25.7912114691332,-0.272778462214215,-0.918594469667416,-81.342864245148,-0.0751230689366596,-0.772673511502094,12.6681582279055,-0.245051277108445,0.873766120582429,6.62463901539513,-0.0606689826519393,0.894180166401556,14.7371863303261,-0.391032138377089,0.819995029329606,10.0782914154497,0.0705573193802665,0.771151956627227,37.5710952638244,0.510072112635802,0.952544475116861,7.27576579672656,-0.617053468383944,0.664095714720584,17.884476744808,-0.403832248818327,0.796055876242904
sub-0071,-65.6377916601788,-0.059673770152272,-0.0330244275270169,44.7512527265139,0.038880122131146,0.233478650644795,-37.7930525861753,-0.0337210419975282,-0.335078236853222,-0.595808301169845,0.0946263420573217,-0.313161623107527,8.04285582971199,0.18409326696359,0.454971563631671,8.21402944366049,0.603311069813561,0.953723889159398,1.52617730694653,0.141599710426559,0.48210417489321,1.01121400838549,0.339313102211957,0.218465845664725,0.999826349053103,-0.0823495593734476,0.283809744619368,-1.38369728414841,-0.222670744607533,-0.226630977705457,12.8874247396155,0.338166054352753,0.476666322265476,-1.14257765807433,-0.313141681937586,-0.208142165845016,-2.17090149596051,-0.107133512351298,-0.91192054631129,-6.94974481855458,0.032187556999344,-0.903479211167081,-2.98101240182998,-0.544671560929832,-0.791322827785936,-11.7449301765825,-0.125952926405968,-0.83681580657264,0.36372231349667,0.863548708201086,0.092240322898567,-1.22003273058525,0.401235878788271,-0.272015437434442
