,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,74,4,vicarious,-2,low_cue,low_stim,1,0,low_stim,-1.1044488905295853
1,74,4,vicarious,-2,low_cue,med_stim,2,1,med_stim,-1.2510804086404181
2,74,4,vicarious,-2,high_cue,med_stim,5,2,med_stim,-0.2064018287844485
3,74,4,vicarious,-2,low_cue,high_stim,3,3,high_stim,0.4803114430976484
4,74,4,vicarious,-2,high_cue,med_stim,5,4,med_stim,1.1289415685098498
5,74,4,vicarious,-2,low_cue,high_stim,3,5,high_stim,0.7856436633493755
6,74,4,vicarious,-2,low_cue,low_stim,1,6,low_stim,0.8984612872477151
7,74,4,vicarious,-2,high_cue,high_stim,6,7,high_stim,0.7403146200970562
8,74,4,vicarious,-2,high_cue,high_stim,6,8,high_stim,0.461910327911763
9,74,4,vicarious,-2,high_cue,low_stim,4,9,low_stim,-0.1380131948142385
10,74,4,vicarious,-2,high_cue,low_stim,4,10,low_stim,-0.31900737676609026
11,74,4,vicarious,-2,low_cue,med_stim,2,11,med_stim,-1.244920798566707
