,index,nifti_name,sub,ses,run,task,ev,num,onset,dur,mod,regressor,cue_type,stim_type,expect_rating,actual_rating,cue_con,stim_lin,stim_quad
0,0,sub-0052_ses-01_run-01-cognitive_ev-cue-0000,52,1,1,cognitive,cue,0,4.703579902648926,1,1,True,high_cue,low_stim,48.90049374238189,85.8319670232525,1,-1,1
1,1,sub-0052_ses-01_run-01-cognitive_ev-cue-0001,52,1,1,cognitive,cue,1,37.19902992248535,1,1,True,low_cue,low_stim,13.866896829494484,4.018308993594093,-1,-1,1
2,2,sub-0052_ses-01_run-01-cognitive_ev-cue-0002,52,1,1,cognitive,cue,2,62.19167995452881,1,1,True,low_cue,med_stim,13.701510492346529,24.693985128044265,-1,0,-2
3,3,sub-0052_ses-01_run-01-cognitive_ev-cue-0003,52,1,1,cognitive,cue,3,91.802729845047,1,1,True,low_cue,high_stim,11.129189289611183,9.23555909316592,-1,1,1
4,4,sub-0052_ses-01_run-01-cognitive_ev-cue-0004,52,1,1,cognitive,cue,4,120.0966100692749,1,1,True,high_cue,med_stim,84.91016349071212,58.559451870534055,1,0,-2
5,5,sub-0052_ses-01_run-01-cognitive_ev-cue-0005,52,1,1,cognitive,cue,5,149.29082989692688,1,1,True,high_cue,high_stim,72.29027547613724,25.07441934181568,1,1,1
6,6,sub-0052_ses-01_run-01-cognitive_ev-cue-0006,52,1,1,cognitive,cue,6,178.6017599105835,1,1,True,high_cue,low_stim,80.04539305644431,13.424370055032284,1,-1,1
7,7,sub-0052_ses-01_run-01-cognitive_ev-cue-0007,52,1,1,cognitive,cue,7,219.00015997886658,1,1,True,high_cue,high_stim,47.44704864232362,10.633774492112083,1,1,1
8,8,sub-0052_ses-01_run-01-cognitive_ev-cue-0008,52,1,1,cognitive,cue,8,245.4933798313141,1,1,True,low_cue,low_stim,2.2997994217919864,9.727578551401605,-1,-1,1
9,9,sub-0052_ses-01_run-01-cognitive_ev-cue-0009,52,1,1,cognitive,cue,9,276.38822984695435,1,1,True,low_cue,med_stim,10.181320006514436,2.529494204837753,-1,0,-2
10,10,sub-0052_ses-01_run-01-cognitive_ev-cue-0010,52,1,1,cognitive,cue,10,322.98894000053406,1,1,True,low_cue,high_stim,3.905699137072128,0.2310301168954758,-1,1,1
11,11,sub-0052_ses-01_run-01-cognitive_ev-cue-0011,52,1,1,cognitive,cue,11,362.28692984580994,1,1,True,high_cue,med_stim,32.39984017391932,21.05803978825281,1,0,-2
12,12,sub-0052_ses-01_run-01-cognitive_ev-stim-0000,52,1,1,cognitive,stim,0,23.91000008583069,5,1,True,high_cue,low_stim,48.90049374238189,85.8319670232525,1,-1,1
13,13,sub-0052_ses-01_run-01-cognitive_ev-stim-0001,52,1,1,cognitive,stim,1,48.10234999656677,5,1,True,low_cue,low_stim,13.866896829494484,4.018308993594093,-1,-1,1
14,14,sub-0052_ses-01_run-01-cognitive_ev-stim-0002,52,1,1,cognitive,stim,2,79.09723997116089,5,1,True,low_cue,med_stim,13.701510492346529,24.693985128044265,-1,0,-2
15,15,sub-0052_ses-01_run-01-cognitive_ev-stim-0003,52,1,1,cognitive,stim,3,108.09138989448547,5,1,True,low_cue,high_stim,11.129189289611183,9.23555909316592,-1,1,1
16,16,sub-0052_ses-01_run-01-cognitive_ev-stim-0004,52,1,1,cognitive,stim,4,136.10183000564575,5,1,True,high_cue,med_stim,84.91016349071212,58.559451870534055,1,0,-2
17,17,sub-0052_ses-01_run-01-cognitive_ev-stim-0005,52,1,1,cognitive,stim,5,164.89591002464294,5,1,True,high_cue,high_stim,72.29027547613724,25.07441934181568,1,1,1
18,18,sub-0052_ses-01_run-01-cognitive_ev-stim-0006,52,1,1,cognitive,stim,6,191.28907990455627,5,1,True,high_cue,low_stim,80.04539305644431,13.424370055032284,1,-1,1
19,19,sub-0052_ses-01_run-01-cognitive_ev-stim-0007,52,1,1,cognitive,stim,7,230.00352001190186,5,1,True,high_cue,high_stim,47.44704864232362,10.633774492112083,1,1,1
20,20,sub-0052_ses-01_run-01-cognitive_ev-stim-0008,52,1,1,cognitive,stim,8,261.1984899044037,5,1,True,low_cue,low_stim,2.2997994217919864,9.727578551401605,-1,-1,1
21,21,sub-0052_ses-01_run-01-cognitive_ev-stim-0009,52,1,1,cognitive,stim,9,292.79360008239746,5,1,True,low_cue,med_stim,10.181320006514436,2.529494204837753,-1,0,-2
22,22,sub-0052_ses-01_run-01-cognitive_ev-stim-0010,52,1,1,cognitive,stim,10,334.79259991645813,5,1,True,low_cue,high_stim,3.905699137072128,0.2310301168954758,-1,1,1
