onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	onset_ttl1	onset_ttl2	onset_ttl3	onset_ttl4	stimulus_delivery_success
5.69	1.0	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h024.png	n/a	n/a	n/a	n/a	n/a
29.0	1.0	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l046.png	n/a	n/a	n/a	n/a	n/a
59.79	1.0	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l017.png	n/a	n/a	n/a	n/a	n/a
94.89	1.0	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h039.png	n/a	n/a	n/a	n/a	n/a
120.0	1.0	cue	5	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l013.png	n/a	n/a	n/a	n/a	n/a
162.4	1.0	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h032.png	n/a	n/a	n/a	n/a	n/a
215.4	1.0	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l022.png	n/a	n/a	n/a	n/a	n/a
251.7	1.0	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h014.png	n/a	n/a	n/a	n/a	n/a
279.99	1.0	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h001.png	n/a	n/a	n/a	n/a	n/a
308.4	0.98	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l004.png	n/a	n/a	n/a	n/a	n/a
341.1	1.0	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h011.png	n/a	n/a	n/a	n/a	n/a
374.29	1.0	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l056.png	n/a	n/a	n/a	n/a	n/a
8.31	2.34	expectrating	1	high_cue	n/a	130.78	Strongest sensation of any kind	130.78	Strongest sensation of any kind	0.82	1.52	h024.png	n/a	n/a	n/a	n/a	n/a
32.0	1.43	expectrating	2	low_cue	n/a	117.29	Strongest sensation of any kind	117.29	Strongest sensation of any kind	0.38	1.05	l046.png	n/a	n/a	n/a	n/a	n/a
62.19	1.47	expectrating	3	low_cue	n/a	134.51	Strongest sensation of any kind	134.51	Strongest sensation of any kind	0.38	1.08	l017.png	n/a	n/a	n/a	n/a	n/a
97.29		expectrating	4	high_cue	n/a							h039.png	n/a	n/a	n/a	n/a	n/a
123.0	1.48	expectrating	5	low_cue	n/a	109.89	Strongest sensation of any kind	109.89	Strongest sensation of any kind	0.4	1.08	l013.png	n/a	n/a	n/a	n/a	n/a
165.4		expectrating	6	high_cue	n/a							h032.png	n/a	n/a	n/a	n/a	n/a
217.6	3.24	expectrating	7	low_cue	n/a	62.49	Strong	62.49	Strong	1.05	2.19	l022.png	n/a	n/a	n/a	n/a	n/a
254.3	1.58	expectrating	8	high_cue	n/a	113.05	Strongest sensation of any kind	113.05	Strongest sensation of any kind	0.48	1.1	h014.png	n/a	n/a	n/a	n/a	n/a
281.89		expectrating	9	high_cue	n/a							h001.png	n/a	n/a	n/a	n/a	n/a
311.4	1.79	expectrating	10	low_cue	n/a	82.76	Very Strong	82.76	Very Strong	0.52	1.27	l004.png	n/a	n/a	n/a	n/a	n/a
