,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,44,1,vicarious,1,high_cue,high_stim,6,0,high_stim,0.24102517848212227
1,44,1,vicarious,1,low_cue,low_stim,1,1,low_stim,1.6730385477138476
2,44,1,vicarious,1,high_cue,low_stim,4,2,low_stim,0.26898284815326773
3,44,1,vicarious,1,high_cue,med_stim,5,3,med_stim,-1.0714615021647431
4,44,1,vicarious,1,low_cue,low_stim,1,4,low_stim,-0.6231702339509655
5,44,1,vicarious,1,low_cue,high_stim,3,5,high_stim,-1.039531686792346
6,44,1,vicarious,1,low_cue,med_stim,2,6,med_stim,-1.2929060674810795
7,44,1,vicarious,1,low_cue,med_stim,2,7,med_stim,-0.9531803706277981
8,44,1,vicarious,1,low_cue,high_stim,3,8,high_stim,-0.595765690046263
9,44,1,vicarious,1,high_cue,low_stim,4,9,low_stim,0.17081506764080406
10,44,1,vicarious,1,high_cue,med_stim,5,10,med_stim,0.6877028295021319
11,44,1,vicarious,1,high_cue,high_stim,6,11,high_stim,1.5884041019735677
