,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,62,3,vicarious,1,low_cue,low_stim,1,0,low_stim,-0.07264163566159397
1,62,3,vicarious,1,high_cue,med_stim,5,1,med_stim,0.6356889944970715
2,62,3,vicarious,1,high_cue,low_stim,4,2,low_stim,0.7635310086964735
3,62,3,vicarious,1,high_cue,high_stim,6,3,high_stim,1.0024091988849317
4,62,3,vicarious,1,low_cue,med_stim,2,4,med_stim,1.3174355130742939
5,62,3,vicarious,1,low_cue,high_stim,3,5,high_stim,-1.7190723294897066
6,62,3,vicarious,1,low_cue,med_stim,2,6,med_stim,-1.1305822106211758
7,62,3,vicarious,1,low_cue,high_stim,3,7,high_stim,-0.6764987420876298
8,62,3,vicarious,1,high_cue,low_stim,4,8,low_stim,-0.20281609561644745
9,62,3,vicarious,1,high_cue,high_stim,6,9,high_stim,0.26787044788157893
10,62,3,vicarious,1,high_cue,med_stim,5,10,med_stim,0.715846206778093
11,62,3,vicarious,1,low_cue,low_stim,1,11,low_stim,1.1199728075339126
