onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	onset_ttl1	onset_ttl2	onset_ttl3	onset_ttl4	stimulus_delivery_success
11.59	1.05	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l021.png	n/a	n/a	n/a	n/a	n/a
42.38	1.0	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h052.png	n/a	n/a	n/a	n/a	n/a
74.2	1.0	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h048.png	n/a	n/a	n/a	n/a	n/a
110.59	1.0	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h005.png	n/a	n/a	n/a	n/a	n/a
139.89	1.0	cue	5	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l053.png	n/a	n/a	n/a	n/a	n/a
181.29	1.0	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l050.png	n/a	n/a	n/a	n/a	n/a
216.1	0.98	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l033.png	n/a	n/a	n/a	n/a	n/a
250.4	1.0	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l025.png	n/a	n/a	n/a	n/a	n/a
287.69	1.0	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h040.png	n/a	n/a	n/a	n/a	n/a
317.99	1.0	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h006.png	n/a	n/a	n/a	n/a	n/a
343.9	1.0	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h028.png	n/a	n/a	n/a	n/a	n/a
374.79	1.0	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l052.png	n/a	n/a	n/a	n/a	n/a
14.81	2.62	expectrating	1	low_cue	n/a	34.39	Strong	34.39	Strong	0.62	2.0	l021.png	n/a	n/a	n/a	n/a	n/a
44.2	1.61	expectrating	2	high_cue	n/a	95.0	Very Strong	95.0	Very Strong	0.53	1.07	h052.png	n/a	n/a	n/a	n/a	n/a
77.4	2.1	expectrating	3	high_cue	n/a	60.77	Strong	60.77	Strong	0.57	1.53	h048.png	n/a	n/a	n/a	n/a	n/a
113.29		expectrating	4	high_cue	n/a							h005.png	n/a	n/a	n/a	n/a	n/a
143.11	2.08	expectrating	5	low_cue	n/a	44.67	Strong	44.67	Strong	1.07	1.02	l053.png	n/a	n/a	n/a	n/a	n/a
183.69	3.14	expectrating	6	low_cue	n/a	27.29	Moderate	27.29	Moderate	0.78	2.35	l050.png	n/a	n/a	n/a	n/a	n/a
218.7	2.91	expectrating	7	low_cue	n/a	24.15	Moderate	24.15	Moderate	1.45	1.46	l033.png	n/a	n/a	n/a	n/a	n/a
253.1	1.53	expectrating	8	low_cue	n/a	63.95	Strong	63.95	Strong	0.53	1.0	l025.png	n/a	n/a	n/a	n/a	n/a
289.49	3.18	expectrating	9	high_cue	n/a	95.19	Very Strong	95.19	Very Strong	1.3	1.88	h040.png	n/a	n/a	n/a	n/a	n/a
320.59	2.82	expectrating	10	high_cue	n/a	45.0	Strong	45.0	Strong	1.9	0.92	h006.png	n/a	n/a	n/a	n/a	n/a
345.7	2.83	expectrating	11	high_cue	n/a	60.31	Strong	60.31	Strong	1.55	1.28	h028.png	n/a	n/a	n/a	n/a	n/a
376.69	2.42	expectrating	12	low_cue	n/a	29.74	Strong	29.74	Strong	0.5	1.92	l052.png	n/a	n/a	n/a	n/a	n/a
19.53	11.23	stimulus	1	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	19.15	22.44	27.44	30.38	success
55.52	11.68	stimulus	2	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	55.16	58.69	63.69	66.84	success
83.13	11.26	stimulus	3	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	82.77	86.06	91.06	94.03	success
118.03	12.13	stimulus	4	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	117.67	121.45	126.45	129.8	success
154.82	11.7	stimulus	5	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	154.45	157.97	162.97	166.16	success
194.85	12.19	stimulus	6	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	194.49	198.3	203.3	206.68	success
233.84	11.71	stimulus	7	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	233.47	237.0	242.0	245.19	success
263.83	12.11	stimulus	8	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	263.46	267.2	272.2	275.57	success
295.15	11.36	stimulus	9	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	294.78	298.09	303.09	306.14	success
326.21	12.18	stimulus	10	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	325.85	329.63	334.63	338.03	success
355.84	11.77	stimulus	11	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	355.47	358.99	363.99	367.25	success
382.31	11.3	stimulus	12	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	381.95	385.2	390.2	393.25	success
36.9	2.02	outcomerating	1	low_cue	low_stim	30.69	Strong	30.69	Strong	0.78	1.23	task-pain_scale.png	n/a	n/a	n/a	n/a	success
67.49	2.73	outcomerating	2	high_cue	med_stim	62.08	Strong	62.08	Strong	0.78	1.95	task-pain_scale.png	n/a	n/a	n/a	n/a	success
96.59	2.04	outcomerating	3	high_cue	low_stim	29.74	Strong	29.74	Strong	0.97	1.07	task-pain_scale.png	n/a	n/a	n/a	n/a	success
133.2	1.69	outcomerating	4	high_cue	high_stim	93.23	Very Strong	93.23	Very Strong	0.47	1.22	task-pain_scale.png	n/a	n/a	n/a	n/a	success
165.7	2.65	outcomerating	5	low_cue	med_stim	31.24	Strong	31.24	Strong	0.95	1.7	task-pain_scale.png	n/a	n/a	n/a	n/a	success
210.4	2.22	outcomerating	6	low_cue	high_stim	62.0	Strong	62.0	Strong	0.68	1.53	task-pain_scale.png	n/a	n/a	n/a	n/a	success
244.49	1.93	outcomerating	7	low_cue	med_stim	24.71	Moderate	24.71	Moderate	0.67	1.27	task-pain_scale.png	n/a	n/a	n/a	n/a	success
282.69	1.72	outcomerating	8	low_cue	high_stim	63.64	Strong	63.64	Strong	0.52	1.2	task-pain_scale.png	n/a	n/a	n/a	n/a	success
308.2	3.29	outcomerating	9	high_cue	low_stim	17.1	Moderate	17.1	Moderate	0.95	2.34	task-pain_scale.png	n/a	n/a	n/a	n/a	success
337.49	1.53	outcomerating	10	high_cue	high_stim	98.2	Strongest sensation of any kind	98.2	Strongest sensation of any kind	0.8	0.73	task-pain_scale.png	n/a	n/a	n/a	n/a	success
366.69	2.12	outcomerating	11	high_cue	med_stim	33.56	Strong	33.56	Strong	0.72	1.4	task-pain_scale.png	n/a	n/a	n/a	n/a	success
394.8	3.23	outcomerating	12	low_cue	low_stim	26.67	Moderate	26.67	Moderate	0.78	2.45	task-pain_scale.png	n/a	n/a	n/a	n/a	success
